,éûçè,K [ﬂC],WT [ﬂC],MG [ﬂC],SC [ﬂC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/10/14,13:23:15,-1.76,-1.26,-0.76,-1.6,0,0,0,0,0,0,0,0
2021/10/14,13:23:20,-1.78,-1.62,-0.78,-1.62,0,0,0,0,0,0,0,0
2021/10/14,13:23:25,-1.8,-1.28,-0.89,-1.7,0,0,0,0,0,0,0,0
2021/10/14,13:23:30,-1.8,-1.28,-0.9,-1.7,0,0,0,0,0,0,0,0
2021/10/14,13:23:35,-1.97,-1.29,-0.89,-1.71,0,0,0,0,0,0,0,0
2021/10/14,13:23:40,-1.83,-0.81,-0.73,-1.7,0,0,0,0,0,0,0,0
2021/10/14,13:23:45,-1.81,-0.92,-0.73,-1.65,0,0,0,0,0,0,0,0
2021/10/14,13:23:50,-1.84,-1.22,-0.59,-1.65,0,0,0,0,0,0,0,0
2021/10/14,13:23:55,-1.84,-1.23,-0.66,-1.65,0,0,0,0,0,0,0,0
2021/10/14,13:24:00,-1.76,-1.24,-0.63,-1.65,0,0,0,0,0,0,0,0
2021/10/14,13:24:05,-1.87,-1.6,-0.79,-1.61,0,0,0,0,0,0,0,0
2021/10/14,13:24:10,-1.88,-1.65,-0.79,-1.7,0,0,0,0,0,0,0,0
2021/10/14,13:24:15,-1.99,-1.28,-0.95,-1.71,0,0,0,0,0,0,0,0
2021/10/14,13:24:20,-1.97,-1.3,-0.95,-1.72,0,0,0,0,0,0,0,0
2021/10/14,13:24:25,-2.02,-1.31,-0.9,-1.71,0,0,0,0,0,0,0,0
2021/10/14,13:24:30,-1.91,-0.98,-0.83,-1.82,0,0,0,0,0,0,0,0
2021/10/14,13:24:35,-1.91,-0.99,-0.84,-1.78,0,0,0,0,0,0,0,0
2021/10/14,13:24:40,-1.85,-1.34,-0.72,-1.76,0,0,0,0,0,0,0,0
2021/10/14,13:24:45,-1.83,-1.35,-0.77,-1.78,0,0,0,0,0,0,0,0
2021/10/14,13:24:50,-1.83,-1.37,-0.7,-1.78,0,0,0,0,0,0,0,0
2021/10/14,13:24:55,-1.99,-1.71,-0.9,-1.74,0,0,0,0,0,0,0,0
2021/10/14,13:25:00,-1.99,-1.7,-0.9,-1.82,0,0,0,0,0,0,0,0
2021/10/14,13:25:05,-2.13,-1.4,-0.97,-1.82,0,0,0,0,0,0,0,0
2021/10/14,13:25:10,-2.19,-1.41,-1.02,-1.83,0,0,0,0,0,0,0,0
2021/10/14,13:25:15,-2.17,-1.42,-0.94,-1.83,0,0,0,0,0,0,0,0
2021/10/14,13:25:20,-2.05,-1.1,-0.95,-1.93,0,0,0,0,0,0,0,0
2021/10/14,13:25:25,-2.05,-1.17,-0.95,-1.88,0,0,0,0,0,0,0,0
2021/10/14,13:25:30,-1.98,-1.46,-0.84,-1.88,0,0,0,0,0,0,0,0
2021/10/14,13:25:35,-2.06,-1.77,-0.98,-1.89,0,0,0,0,0,0,0,0
2021/10/14,13:25:40,-2.09,-1.16,-0.99,-1.9,0,0,0,0,0,0,0,0
2021/10/14,13:25:45,-2.13,-1.83,-0.99,-1.85,0,0,0,0,0,0,0,0
2021/10/14,13:25:50,-2.13,-1.22,-0.99,-2,0,0,0,0,0,0,0,0
2021/10/14,13:25:55,-2.01,-1.52,-0.92,-1.93,0,0,0,0,0,0,0,0
2021/10/14,13:26:00,-2.15,-1.85,-1.03,-1.88,0,0,0,0,0,0,0,0
2021/10/14,13:26:05,-2.16,-1.81,-1.03,-1.96,0,0,0,0,0,0,0,0
2021/10/14,13:26:10,-2.17,-1.88,-1.06,-1.9,0,0,0,0,0,0,0,0
2021/10/14,13:26:15,-2.19,-1.56,-1.13,-1.97,0,0,0,0,0,0,0,0
2021/10/14,13:26:20,-2.33,-1.58,-1.23,-2,0,0,0,0,0,0,0,0
2021/10/14,13:26:25,-2.22,-1.19,-1.09,-2.07,0,0,0,0,0,0,0,0
2021/10/14,13:26:30,-2.22,-1.27,-1.1,-2.03,0,0,0,0,0,0,0,0
2021/10/14,13:26:35,-2.22,-1.24,-1.1,-2.08,0,0,0,0,0,0,0,0
2021/10/14,13:26:40,-2.24,-1.6,-0.98,-2.03,0,0,0,0,0,0,0,0
2021/10/14,13:26:45,-2.16,-1.63,-1.01,-2.03,0,0,0,0,0,0,0,0
2021/10/14,13:26:50,-2.23,-1.95,-1.15,-1.99,0,0,0,0,0,0,0,0
2021/10/14,13:26:55,-2.27,-1.94,-1.16,-2.01,0,0,0,0,0,0,0,0
2021/10/14,13:27:00,-2.28,-1.95,-1.16,-2.01,0,0,0,0,0,0,0,0
2021/10/14,13:27:05,-2.31,-1.67,-1.31,-2.07,0,0,0,0,0,0,0,0
2021/10/14,13:27:10,-2.42,-1.7,-1.28,-2.1,0,0,0,0,0,0,0,0
2021/10/14,13:27:15,-2.35,-1.71,-1.19,-2.2,0,0,0,0,0,0,0,0
2021/10/14,13:27:20,-2.34,-1.34,-1.2,-2.2,0,0,0,0,0,0,0,0
2021/10/14,13:27:25,-2.34,-1.33,-1.2,-2.21,0,0,0,0,0,0,0,0
2021/10/14,13:27:30,-2.38,-1.74,-1.12,-2.14,0,0,0,0,0,0,0,0
2021/10/14,13:27:35,-2.22,-1.74,-1.13,-2.15,0,0,0,0,0,0,0,0
2021/10/14,13:27:40,-2.31,-1.76,-1.24,-2.1,0,0,0,0,0,0,0,0
2021/10/14,13:27:45,-2.38,-2.12,-1.24,-2.1,0,0,0,0,0,0,0,0
2021/10/14,13:27:50,-2.38,-2.08,-1.26,-2.17,0,0,0,0,0,0,0,0
2021/10/14,13:27:55,-2.41,-1.46,-1.27,-2.2,0,0,0,0,0,0,0,0
2021/10/14,13:28:00,-2.41,-2.08,-1.28,-2.14,0,0,0,0,0,0,0,0
2021/10/14,13:28:05,-2.58,-1.81,-1.3,-2.28,0,0,0,0,0,0,0,0
2021/10/14,13:28:10,-2.35,-1.83,-1.17,-2.22,0,0,0,0,0,0,0,0
2021/10/14,13:28:15,-2.45,-2.23,-1.33,-2.17,0,0,0,0,0,0,0,0
2021/10/14,13:28:20,-2.51,-1.85,-1.48,-2.22,0,0,0,0,0,0,0,0
2021/10/14,13:28:25,-2.59,-1.85,-1.42,-2.25,0,0,0,0,0,0,0,0
2021/10/14,13:28:30,-2.6,-1.85,-1.45,-2.26,0,0,0,0,0,0,0,0
2021/10/14,13:28:35,-2.63,-1.88,-1.37,-2.26,0,0,0,0,0,0,0,0
2021/10/14,13:28:40,-2.54,-1.53,-1.37,-2.36,0,0,0,0,0,0,0,0
2021/10/14,13:28:45,-2.55,-1.59,-1.38,-2.29,0,0,0,0,0,0,0,0
2021/10/14,13:28:50,-2.44,-1.91,-1.24,-2.32,0,0,0,0,0,0,0,0
2021/10/14,13:28:55,-2.48,-1.92,-1.23,-2.33,0,0,0,0,0,0,0,0
2021/10/14,13:29:00,-2.47,-1.94,-1.27,-2.33,0,0,0,0,0,0,0,0
2021/10/14,13:29:05,-2.58,-2.21,-1.42,-2.26,0,0,0,0,0,0,0,0
2021/10/14,13:29:10,-2.59,-2.33,-1.44,-2.35,0,0,0,0,0,0,0,0
2021/10/14,13:29:15,-2.6,-1.95,-1.56,-2.36,0,0,0,0,0,0,0,0
2021/10/14,13:29:20,-2.59,-1.96,-1.56,-2.39,0,0,0,0,0,0,0,0
2021/10/14,13:29:25,-2.76,-1.98,-1.55,-2.39,0,0,0,0,0,0,0,0
2021/10/14,13:29:30,-2.56,-1.89,-1.48,-2.45,0,0,0,0,0,0,0,0
2021/10/14,13:29:35,-2.54,-1.71,-1.49,-2.49,0,0,0,0,0,0,0,0
2021/10/14,13:29:40,-2.59,-2.01,-1.4,-2.42,0,0,0,0,0,0,0,0
2021/10/14,13:29:45,-2.57,-2.02,-1.35,-2.43,0,0,0,0,0,0,0,0
2021/10/14,13:29:50,-2.45,-2.03,-1.44,-2.42,0,0,0,0,0,0,0,0
2021/10/14,13:29:55,-2.45,-2.05,-1.53,-2.36,0,0,0,0,0,0,0,0
2021/10/14,13:30:00,-2.6,-2.37,-1.55,-2.4,0,0,0,0,0,0,0,0
2021/10/14,13:30:05,-2.59,-2.08,-1.7,-2.47,0,0,0,0,0,0,0,0
2021/10/14,13:30:10,-2.72,-2.09,-1.66,-2.47,0,0,0,0,0,0,0,0
2021/10/14,13:30:15,-2.75,-2.1,-1.56,-2.54,0,0,0,0,0,0,0,0
2021/10/14,13:30:20,-2.64,-1.84,-1.59,-2.57,0,0,0,0,0,0,0,0
2021/10/14,13:30:25,-2.65,-1.78,-1.58,-2.53,0,0,0,0,0,0,0,0
2021/10/14,13:30:30,-2.68,-2.13,-1.48,-2.53,0,0,0,0,0,0,0,0
2021/10/14,13:30:35,-2.7,-2.13,-1.49,-2.54,0,0,0,0,0,0,0,0
2021/10/14,13:30:40,-2.59,-2.14,-1.53,-2.56,0,0,0,0,0,0,0,0
2021/10/14,13:30:45,-2.68,-2.13,-1.63,-2.51,0,0,0,0,0,0,0,0
2021/10/14,13:30:50,-2.72,-2.48,-1.65,-2.49,0,0,0,0,0,0,0,0
2021/10/14,13:30:55,-2.71,-2.19,-1.77,-2.57,0,0,0,0,0,0,0,0
2021/10/14,13:31:00,-2.74,-2.2,-1.76,-2.6,0,0,0,0,0,0,0,0
2021/10/14,13:31:05,-2.88,-2.2,-1.8,-2.61,0,0,0,0,0,0,0,0
2021/10/14,13:31:10,-2.85,-2.21,-1.69,-2.68,0,0,0,0,0,0,0,0
2021/10/14,13:31:15,-2.75,-1.89,-1.69,-2.7,0,0,0,0,0,0,0,0
2021/10/14,13:31:20,-2.75,-1.87,-1.71,-2.64,0,0,0,0,0,0,0,0
2021/10/14,13:31:25,-2.75,-1.85,-1.73,-2.64,0,0,0,0,0,0,0,0
2021/10/14,13:31:30,-2.65,-2.24,-1.6,-2.65,0,0,0,0,0,0,0,0
2021/10/14,13:31:35,-2.78,-2.65,-1.74,-2.64,0,0,0,0,0,0,0,0
2021/10/14,13:31:40,-2.93,-2.28,-1.88,-2.67,0,0,0,0,0,0,0,0
2021/10/14,13:31:45,-2.77,-2.3,-1.76,-2.72,0,0,0,0,0,0,0,0
2021/10/14,13:31:50,-2.81,-1.89,-1.76,-2.75,0,0,0,0,0,0,0,0
2021/10/14,13:31:55,-2.84,-2.3,-1.69,-2.68,0,0,0,0,0,0,0,0
2021/10/14,13:32:00,-2.71,-2.33,-1.65,-2.7,0,0,0,0,0,0,0,0
2021/10/14,13:32:05,-2.67,-2.33,-1.7,-2.71,0,0,0,0,0,0,0,0
2021/10/14,13:32:10,-2.71,-2.33,-1.8,-2.67,0,0,0,0,0,0,0,0
2021/10/14,13:32:15,-2.85,-2.65,-1.8,-2.7,0,0,0,0,0,0,0,0
2021/10/14,13:32:20,-2.88,-2.71,-1.81,-2.72,0,0,0,0,0,0,0,0
2021/10/14,13:32:25,-2.99,-2.26,-1.88,-2.65,0,0,0,0,0,0,0,0
2021/10/14,13:32:30,-3,-2.26,-1.85,-2.66,0,0,0,0,0,0,0,0
2021/10/14,13:32:35,-2.99,-2.28,-1.83,-2.69,0,0,0,0,0,0,0,0
2021/10/14,13:32:40,-2.91,-2.03,-1.76,-2.76,0,0,0,0,0,0,0,0
2021/10/14,13:32:45,-2.91,-2.03,-1.76,-2.7,0,0,0,0,0,0,0,0
2021/10/14,13:32:50,-2.91,-2.31,-1.65,-2.7,0,0,0,0,0,0,0,0
2021/10/14,13:32:55,-2.82,-2.32,-1.71,-2.7,0,0,0,0,0,0,0,0
2021/10/14,13:33:00,-2.85,-2.32,-1.68,-2.72,0,0,0,0,0,0,0,0
2021/10/14,13:33:05,-2.81,-2.33,-1.81,-2.66,0,0,0,0,0,0,0,0
2021/10/14,13:33:10,-2.96,-2.7,-1.82,-2.66,0,0,0,0,0,0,0,0
2021/10/14,13:33:15,-2.98,-2.47,-1.83,-2.75,0,0,0,0,0,0,0,0
2021/10/14,13:33:20,-3.04,-2.36,-1.95,-2.76,0,0,0,0,0,0,0,0
2021/10/14,13:33:25,-3.07,-2.38,-1.9,-2.77,0,0,0,0,0,0,0,0
2021/10/14,13:33:30,-3.1,-2.38,-1.97,-2.77,0,0,0,0,0,0,0,0
2021/10/14,13:33:35,-2.99,-2.04,-1.85,-2.84,0,0,0,0,0,0,0,0
2021/10/14,13:33:40,-3,-2.07,-1.88,-2.8,0,0,0,0,0,0,0,0
2021/10/14,13:33:45,-3,-2.4,-1.74,-2.8,0,0,0,0,0,0,0,0
2021/10/14,13:33:50,-3.02,-2.42,-1.81,-2.82,0,0,0,0,0,0,0,0
2021/10/14,13:33:55,-2.89,-2.42,-1.75,-2.82,0,0,0,0,0,0,0,0
2021/10/14,13:34:00,-2.88,-2.43,-1.89,-2.76,0,0,0,0,0,0,0,0
2021/10/14,13:34:05,-3.02,-2.81,-1.92,-2.76,0,0,0,0,0,0,0,0
2021/10/14,13:34:10,-3,-2.78,-1.9,-2.84,0,0,0,0,0,0,0,0
2021/10/14,13:34:15,-3.06,-2.81,-1.92,-2.86,0,0,0,0,0,0,0,0
2021/10/14,13:34:20,-3.17,-2.46,-2.07,-2.84,0,0,0,0,0,0,0,0
2021/10/14,13:34:25,-3.18,-2.47,-2.07,-2.86,0,0,0,0,0,0,0,0
2021/10/14,13:34:30,-3.07,-2.21,-1.96,-2.94,0,0,0,0,0,0,0,0
2021/10/14,13:34:35,-3.04,-2.08,-1.96,-2.91,0,0,0,0,0,0,0,0
2021/10/14,13:34:40,-3.07,-2.22,-1.97,-2.97,0,0,0,0,0,0,0,0
2021/10/14,13:34:45,-3.1,-2.51,-1.86,-2.9,0,0,0,0,0,0,0,0
2021/10/14,13:34:50,-3.04,-2.53,-1.83,-2.9,0,0,0,0,0,0,0,0
2021/10/14,13:34:55,-2.96,-2.54,-2,-2.87,0,0,0,0,0,0,0,0
2021/10/14,13:35:00,-3.13,-2.89,-2,-2.87,0,0,0,0,0,0,0,0
2021/10/14,13:35:05,-3.13,-2.85,-2.01,-2.9,0,0,0,0,0,0,0,0
2021/10/14,13:35:10,-3.16,-2.88,-2.03,-2.94,0,0,0,0,0,0,0,0
2021/10/14,13:35:15,-3.25,-2.58,-2.14,-2.95,0,0,0,0,0,0,0,0
2021/10/14,13:35:20,-3.31,-2.58,-2.2,-2.97,0,0,0,0,0,0,0,0
2021/10/14,13:35:25,-3.17,-2.24,-2.04,-3.07,0,0,0,0,0,0,0,0
2021/10/14,13:35:30,-3.11,-2.61,-2.04,-3.07,0,0,0,0,0,0,0,0
2021/10/14,13:35:35,-3.08,-2.31,-2.06,-3.07,0,0,0,0,0,0,0,0
2021/10/14,13:35:40,-3.11,-2.61,-2.03,-3.01,0,0,0,0,0,0,0,0
2021/10/14,13:35:45,-2.98,-2.61,-2.03,-3.04,0,0,0,0,0,0,0,0
2021/10/14,13:35:50,-3,-2.61,-2.08,-2.97,0,0,0,0,0,0,0,0
2021/10/14,13:35:55,-2.96,-2.63,-2.03,-3.05,0,0,0,0,0,0,0,0
2021/10/14,13:36:00,-3.11,-2.92,-2.11,-2.97,0,0,0,0,0,0,0,0
2021/10/14,13:36:05,-3.12,-2.95,-2.13,-3.05,0,0,0,0,0,0,0,0
2021/10/14,13:36:10,-3.12,-2.67,-2.22,-3.08,0,0,0,0,0,0,0,0
2021/10/14,13:36:15,-3.25,-2.68,-2.25,-3.08,0,0,0,0,0,0,0,0
2021/10/14,13:36:20,-3.26,-2.68,-2.24,-3.09,0,0,0,0,0,0,0,0
2021/10/14,13:36:25,-3.32,-2.7,-2.17,-3.16,0,0,0,0,0,0,0,0
2021/10/14,13:36:30,-3.18,-2.43,-2.18,-3.19,0,0,0,0,0,0,0,0
2021/10/14,13:36:35,-3.16,-2.4,-2.2,-3.14,0,0,0,0,0,0,0,0
2021/10/14,13:36:40,-3.05,-2.72,-2.06,-3.14,0,0,0,0,0,0,0,0
2021/10/14,13:36:45,-3.19,-2.72,-2.07,-3.14,0,0,0,0,0,0,0,0
2021/10/14,13:36:50,-3.08,-2.75,-2.08,-3.15,0,0,0,0,0,0,0,0
2021/10/14,13:36:55,-3.18,-2.75,-2.22,-3.09,0,0,0,0,0,0,0,0
2021/10/14,13:37:00,-3.22,-3.02,-2.22,-3.11,0,0,0,0,0,0,0,0
2021/10/14,13:37:05,-3.19,-2.81,-2.24,-3.19,0,0,0,0,0,0,0,0
2021/10/14,13:37:10,-3.26,-3.02,-2.13,-3.09,0,0,0,0,0,0,0,0
2021/10/14,13:37:15,-3.39,-2.7,-2.3,-3.1,0,0,0,0,0,0,0,0
2021/10/14,13:37:20,-3.39,-2.7,-2.29,-3.12,0,0,0,0,0,0,0,0
2021/10/14,13:37:25,-3.26,-2.38,-2.18,-3.2,0,0,0,0,0,0,0,0
2021/10/14,13:37:30,-3.26,-2.72,-2.18,-3.12,0,0,0,0,0,0,0,0
2021/10/14,13:37:35,-3.12,-2.72,-2.11,-3.13,0,0,0,0,0,0,0,0
2021/10/14,13:37:40,-3.26,-3.09,-2.2,-3.1,0,0,0,0,0,0,0,0
2021/10/14,13:37:45,-3.4,-2.73,-2.36,-3.16,0,0,0,0,0,0,0,0
2021/10/14,13:37:50,-3.3,-2.75,-2.33,-3.16,0,0,0,0,0,0,0,0
2021/10/14,13:37:55,-3.44,-2.75,-2.38,-3.16,0,0,0,0,0,0,0,0
2021/10/14,13:38:00,-3.36,-2.77,-2.25,-3.24,0,0,0,0,0,0,0,0
2021/10/14,13:38:05,-3.3,-2.76,-2.25,-3.2,0,0,0,0,0,0,0,0
2021/10/14,13:38:10,-3.33,-2.79,-2.25,-3.19,0,0,0,0,0,0,0,0
2021/10/14,13:38:15,-3.33,-2.4,-2.25,-3.2,0,0,0,0,0,0,0,0
2021/10/14,13:38:20,-3.25,-2.8,-2.12,-3.17,0,0,0,0,0,0,0,0
2021/10/14,13:38:25,-3.47,-2.8,-2.38,-3.28,0,0,0,0,0,0,0,0
2021/10/14,13:38:30,-3.5,-2.82,-2.29,-3.3,0,0,0,0,0,0,0,0
2021/10/14,13:38:35,-3.35,-2.47,-2.29,-3.33,0,0,0,0,0,0,0,0
2021/10/14,13:38:40,-3.36,-3.14,-2.3,-3.24,0,0,0,0,0,0,0,0
2021/10/14,13:38:45,-3.5,-2.83,-2.44,-3.26,0,0,0,0,0,0,0,0
2021/10/14,13:38:50,-3.3,-2.86,-2.23,-3.27,0,0,0,0,0,0,0,0
2021/10/14,13:38:55,-3.55,-2.86,-2.44,-3.3,0,0,0,0,0,0,0,0
2021/10/14,13:39:00,-3.42,-3.25,-2.31,-3.21,0,0,0,0,0,0,0,0
2021/10/14,13:39:05,-3.4,-2.57,-2.33,-3.37,0,0,0,0,0,0,0,0
2021/10/14,13:39:10,-3.44,-2.89,-2.45,-3.31,0,0,0,0,0,0,0,0
2021/10/14,13:39:15,-3.33,-2.89,-2.26,-3.31,0,0,0,0,0,0,0,0
2021/10/14,13:39:20,-3.47,-2.58,-2.37,-3.39,0,0,0,0,0,0,0,0
2021/10/14,13:39:25,-3.47,-3.3,-2.37,-3.28,0,0,0,0,0,0,0,0
2021/10/14,13:39:30,-3.5,-2.72,-2.37,-3.37,0,0,0,0,0,0,0,0
2021/10/14,13:39:35,-3.6,-2.91,-2.5,-3.35,0,0,0,0,0,0,0,0
2021/10/14,13:39:40,-3.46,-2.93,-2.4,-3.31,0,0,0,0,0,0,0,0
2021/10/14,13:39:45,-3.49,-2.62,-2.41,-3.46,0,0,0,0,0,0,0,0
2021/10/14,13:39:50,-3.5,-2.94,-2.47,-3.39,0,0,0,0,0,0,0,0
2021/10/14,13:39:55,-3.37,-2.94,-2.33,-3.41,0,0,0,0,0,0,0,0
2021/10/14,13:40:00,-3.68,-2.95,-2.54,-3.39,0,0,0,0,0,0,0,0
2021/10/14,13:40:05,-3.53,-3.36,-2.44,-3.34,0,0,0,0,0,0,0,0
2021/10/14,13:40:10,-3.53,-2.66,-2.45,-3.42,0,0,0,0,0,0,0,0
2021/10/14,13:40:15,-3.69,-2.98,-2.55,-3.44,0,0,0,0,0,0,0,0
2021/10/14,13:40:20,-3.4,-2.98,-2.37,-3.44,0,0,0,0,0,0,0,0
2021/10/14,13:40:25,-3.55,-2.94,-2.47,-3.52,0,0,0,0,0,0,0,0
2021/10/14,13:40:30,-3.51,-3.29,-2.5,-3.37,0,0,0,0,0,0,0,0
2021/10/14,13:40:35,-3.51,-3.01,-2.37,-3.48,0,0,0,0,0,0,0,0
2021/10/14,13:40:40,-3.71,-3.02,-2.57,-3.48,0,0,0,0,0,0,0,0
2021/10/14,13:40:45,-3.46,-3.02,-2.51,-3.48,0,0,0,0,0,0,0,0
2021/10/14,13:40:50,-3.58,-2.72,-2.51,-3.55,0,0,0,0,0,0,0,0
2021/10/14,13:40:55,-3.6,-3.08,-2.51,-3.49,0,0,0,0,0,0,0,0
2021/10/14,13:41:00,-3.58,-3.3,-2.51,-3.45,0,0,0,0,0,0,0,0
2021/10/14,13:41:05,-3.47,-3.07,-2.51,-3.52,0,0,0,0,0,0,0,0
2021/10/14,13:41:10,-3.51,-3.08,-2.52,-3.53,0,0,0,0,0,0,0,0
2021/10/14,13:41:15,-3.49,-3.08,-2.47,-3.53,0,0,0,0,0,0,0,0
2021/10/14,13:41:20,-3.47,-3.08,-2.47,-3.56,0,0,0,0,0,0,0,0
2021/10/14,13:41:25,-3.6,-2.72,-2.57,-3.59,0,0,0,0,0,0,0,0
2021/10/14,13:41:30,-3.62,-3.36,-2.57,-3.56,0,0,0,0,0,0,0,0
2021/10/14,13:41:35,-3.53,-3.09,-2.47,-3.56,0,0,0,0,0,0,0,0
2021/10/14,13:41:40,-3.81,-3.11,-2.58,-3.56,0,0,0,0,0,0,0,0
2021/10/14,13:41:45,-3.64,-3.09,-2.58,-3.51,0,0,0,0,0,0,0,0
2021/10/14,13:41:50,-3.65,-2.79,-2.59,-3.63,0,0,0,0,0,0,0,0
2021/10/14,13:41:55,-3.64,-3.12,-2.66,-3.6,0,0,0,0,0,0,0,0
2021/10/14,13:42:00,-3.53,-3.12,-2.48,-3.59,0,0,0,0,0,0,0,0
2021/10/14,13:42:05,-3.67,-2.86,-2.61,-3.67,0,0,0,0,0,0,0,0
2021/10/14,13:42:10,-3.71,-3.44,-2.63,-3.56,0,0,0,0,0,0,0,0
2021/10/14,13:42:15,-3.69,-2.87,-2.65,-3.65,0,0,0,0,0,0,0,0
2021/10/14,13:42:20,-3.83,-3.16,-2.79,-3.65,0,0,0,0,0,0,0,0
2021/10/14,13:42:25,-3.58,-3.18,-2.65,-3.65,0,0,0,0,0,0,0,0
2021/10/14,13:42:30,-3.72,-2.9,-2.68,-3.73,0,0,0,0,0,0,0,0
2021/10/14,13:42:35,-3.72,-3.5,-2.68,-3.59,0,0,0,0,0,0,0,0
2021/10/14,13:42:40,-3.74,-3.21,-2.55,-3.69,0,0,0,0,0,0,0,0
2021/10/14,13:42:45,-3.88,-3.23,-2.82,-3.7,0,0,0,0,0,0,0,0
2021/10/14,13:42:50,-3.78,-3.41,-2.7,-3.62,0,0,0,0,0,0,0,0
2021/10/14,13:42:55,-3.81,-2.94,-2.73,-3.77,0,0,0,0,0,0,0,0
2021/10/14,13:43:00,-3.79,-3.62,-2.73,-3.73,0,0,0,0,0,0,0,0
2021/10/14,13:43:05,-3.69,-3.27,-2.63,-3.74,0,0,0,0,0,0,0,0
2021/10/14,13:43:10,-3.96,-3.27,-2.75,-3.76,0,0,0,0,0,0,0,0
2021/10/14,13:43:15,-3.86,-3.62,-2.76,-3.67,0,0,0,0,0,0,0,0
2021/10/14,13:43:20,-3.74,-3.3,-2.68,-3.76,0,0,0,0,0,0,0,0
2021/10/14,13:43:25,-3.82,-3.32,-2.7,-3.76,0,0,0,0,0,0,0,0
2021/10/14,13:43:30,-3.88,-3.04,-2.8,-3.81,0,0,0,0,0,0,0,0
2021/10/14,13:43:35,-3.88,-2.95,-2.8,-3.88,0,0,0,0,0,0,0,0
2021/10/14,13:43:40,-3.9,-3.34,-2.82,-3.87,0,0,0,0,0,0,0,0
2021/10/14,13:43:45,-3.9,-3.37,-2.83,-3.83,0,0,0,0,0,0,0,0
2021/10/14,13:43:50,-3.78,-3.39,-2.76,-3.81,0,0,0,0,0,0,0,0
2021/10/14,13:43:55,-4.02,-3.39,-2.88,-3.84,0,0,0,0,0,0,0,0
2021/10/14,13:44:00,-3.93,-3.76,-2.75,-3.77,0,0,0,0,0,0,0,0
2021/10/14,13:44:05,-3.95,-3.01,-2.77,-3.94,0,0,0,0,0,0,0,0
2021/10/14,13:44:10,-3.95,-3.43,-2.78,-3.86,0,0,0,0,0,0,0,0
2021/10/14,13:44:15,-3.81,-3.43,-2.73,-3.88,0,0,0,0,0,0,0,0
2021/10/14,13:44:20,-4.1,-3.43,-2.8,-3.9,0,0,0,0,0,0,0,0
2021/10/14,13:44:25,-3.93,-3.76,-2.8,-3.81,0,0,0,0,0,0,0,0
2021/10/14,13:44:30,-3.96,-3.15,-2.8,-3.97,0,0,0,0,0,0,0,0
2021/10/14,13:44:35,-3.96,-3.47,-2.96,-3.91,0,0,0,0,0,0,0,0
2021/10/14,13:44:40,-3.73,-3.37,-2.75,-3.84,0,0,0,0,0,0,0,0
2021/10/14,13:44:45,-3.86,-3.02,-2.84,-3.92,0,0,0,0,0,0,0,0
2021/10/14,13:44:50,-3.91,-3.74,-2.84,-3.79,0,0,0,0,0,0,0,0
2021/10/14,13:44:55,-3.94,-3.09,-2.85,-3.85,0,0,0,0,0,0,0,0
2021/10/14,13:45:00,-4.04,-3.42,-2.99,-3.85,0,0,0,0,0,0,0,0
2021/10/14,13:45:05,-3.8,-3.42,-2.8,-3.88,0,0,0,0,0,0,0,0
2021/10/14,13:45:10,-3.93,-3.09,-2.88,-3.96,0,0,0,0,0,0,0,0
2021/10/14,13:45:15,-3.98,-3.76,-2.88,-3.86,0,0,0,0,0,0,0,0
2021/10/14,13:45:20,-3.98,-3.44,-2.89,-3.89,0,0,0,0,0,0,0,0
2021/10/14,13:45:25,-4.09,-3.46,-3,-3.89,0,0,0,0,0,0,0,0
2021/10/14,13:45:30,-3.84,-3.46,-2.92,-3.91,0,0,0,0,0,0,0,0
2021/10/14,13:45:35,-4,-3.2,-2.92,-3.92,0,0,0,0,0,0,0,0
2021/10/14,13:45:40,-4.15,-3.49,-3.03,-3.92,0,0,0,0,0,0,0,0
2021/10/14,13:45:45,-3.88,-3.51,-2.85,-3.95,0,0,0,0,0,0,0,0
2021/10/14,13:45:50,-4.12,-3.51,-3.07,-3.95,0,0,0,0,0,0,0,0
2021/10/14,13:45:55,-4.05,-3.91,-2.96,-3.88,0,0,0,0,0,0,0,0
2021/10/14,13:46:00,-4.04,-3.19,-2.98,-3.99,0,0,0,0,0,0,0,0
2021/10/14,13:46:05,-4.19,-3.55,-3.07,-4,0,0,0,0,0,0,0,0
2021/10/14,13:46:10,-3.95,-3.55,-2.88,-4,0,0,0,0,0,0,0,0
2021/10/14,13:46:15,-4.23,-3.56,-2.99,-4,0,0,0,0,0,0,0,0
2021/10/14,13:46:20,-4.11,-3.95,-3,-3.93,0,0,0,0,0,0,0,0
2021/10/14,13:46:25,-4.11,-3.23,-2.92,-4.03,0,0,0,0,0,0,0,0
2021/10/14,13:46:30,-4.26,-3.59,-3.08,-4.05,0,0,0,0,0,0,0,0
2021/10/14,13:46:35,-4,-3.59,-2.8,-4.05,0,0,0,0,0,0,0,0
2021/10/14,13:46:40,-4.19,-3.6,-2.94,-4.11,0,0,0,0,0,0,0,0
2021/10/14,13:46:45,-4.18,-3.95,-2.96,-3.99,0,0,0,0,0,0,0,0
2021/10/14,13:46:50,-4.18,-3.63,-2.99,-4.06,0,0,0,0,0,0,0,0
