,時刻,K [ﾟC],WT [ﾟC],MG [ﾟC],SC [ﾟC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/10/11,14:12:00,-14.25,-14.21,-13.33,-14.63,0,0,0,0,0,0,0,0
2021/10/11,14:12:05,-14.27,-14.21,-13.33,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:12:10,-14.25,-14.23,-13.33,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:12:15,-14.25,-14.21,-13.31,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:12:20,-14.25,-14.23,-13.33,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:12:25,-14.24,-14.23,-13.34,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:12:30,-14.24,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:12:35,-14.24,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:12:40,-14.24,-14.23,-13.33,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:12:45,-14.24,-14.23,-13.33,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:12:50,-14.24,-14.23,-13.34,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:12:55,-14.24,-14.23,-13.33,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:13:00,-14.24,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:13:05,-14.24,-14.23,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:13:10,-14.24,-14.23,-13.33,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:13:15,-14.24,-14.23,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:13:20,-14.24,-14.23,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:13:25,-14.24,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:13:30,-14.22,-14.23,-13.33,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:13:35,-14.22,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:13:40,-14.22,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:13:45,-14.24,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:13:50,-14.24,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:13:55,-14.24,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:14:00,-14.24,-14.21,-13.34,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:14:05,-14.24,-14.21,-13.34,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:14:10,-14.24,-14.21,-13.33,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:14:15,-14.24,-14.21,-13.34,-14.66,0,0,0,0,0,0,0,0
2021/10/11,14:14:20,-14.24,-14.21,-13.34,-14.67,0,0,0,0,0,0,0,0
2021/10/11,14:14:25,-14.24,-14.11,-13.24,-14.57,0,0,0,0,0,0,0,0
2021/10/11,14:14:30,-14.24,-14.11,-13.24,-14.57,0,0,0,0,0,0,0,0
2021/10/11,14:14:35,-14.24,-14.12,-13.24,-14.57,0,0,0,0,0,0,0,0
2021/10/11,14:14:40,-14.24,-14.12,-13.24,-14.57,0,0,0,0,0,0,0,0
2021/10/11,14:14:45,-14.24,-14.12,-13.24,-14.57,0,0,0,0,0,0,0,0
2021/10/11,14:14:50,-14.24,-14.12,-13.25,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:14:55,-14.24,-14.12,-13.25,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:00,-14.25,-14.12,-13.24,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:05,-14.27,-14.12,-13.25,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:10,-14.25,-14.14,-13.25,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:15,-14.27,-14.14,-13.27,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:20,-14.27,-14.14,-13.27,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:25,-14.27,-14.14,-13.27,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:30,-14.27,-14.14,-13.27,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:35,-14.27,-14.14,-13.27,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:40,-14.27,-14.14,-13.27,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:15:45,-14.27,-14.14,-13.27,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:15:50,-14.27,-14.15,-13.27,-14.58,0,0,0,0,0,0,0,0
2021/10/11,14:15:55,-14.27,-14.15,-13.27,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:00,-14.28,-14.15,-13.28,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:05,-14.27,-14.15,-13.28,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:10,-14.27,-14.15,-13.27,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:15,-14.28,-14.15,-13.27,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:20,-14.28,-14.14,-13.27,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:25,-14.27,-14.15,-13.28,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:30,-14.27,-14.15,-13.28,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:35,-14.28,-14.15,-13.28,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:40,-14.28,-14.15,-13.28,-14.61,0,0,0,0,0,0,0,0
2021/10/11,14:16:45,-14.28,-14.15,-13.28,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:50,-14.27,-14.15,-13.27,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:16:55,-14.27,-14.17,-13.28,-14.6,0,0,0,0,0,0,0,0
2021/10/11,14:17:00,-14.28,-14.17,-13.3,-14.61,0,0,0,0,0,0,0,0
2021/10/11,14:17:05,-14.28,-14.17,-13.3,-14.61,0,0,0,0,0,0,0,0
2021/10/11,14:17:10,-14.28,-14.17,-13.3,-14.61,0,0,0,0,0,0,0,0
2021/10/11,14:17:15,-14.3,-14.17,-13.28,-14.61,0,0,0,0,0,0,0,0
2021/10/11,14:17:20,-14.31,-14.17,-13.3,-14.61,0,0,0,0,0,0,0,0
2021/10/11,14:17:25,-14.31,-14.17,-13.3,-14.62,0,0,0,0,0,0,0,0
2021/10/11,14:17:30,-14.31,-14.17,-13.31,-14.62,0,0,0,0,0,0,0,0
2021/10/11,14:17:35,-14.31,-14.17,-13.3,-14.62,0,0,0,0,0,0,0,0
2021/10/11,14:17:40,-14.31,-14.17,-13.3,-14.62,0,0,0,0,0,0,0,0
2021/10/11,14:17:45,-14.3,-14.17,-13.3,-14.62,0,0,0,0,0,0,0,0
2021/10/11,14:17:50,-14.3,-14.17,-13.31,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:17:55,-14.3,-14.17,-13.3,-14.62,0,0,0,0,0,0,0,0
2021/10/11,14:18:00,-14.3,-14.17,-13.3,-14.62,0,0,0,0,0,0,0,0
2021/10/11,14:18:05,-14.3,-14.17,-13.3,-14.61,0,0,0,0,0,0,0,0
2021/10/11,14:18:10,-14.3,-14.17,-13.31,-14.62,0,0,0,0,0,0,0,0
2021/10/11,14:18:15,-14.3,-14.17,-13.31,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:18:20,-14.3,-14.17,-13.31,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:18:25,-14.3,-14.18,-13.31,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:18:30,-14.31,-14.17,-13.31,-14.62,0,0,0,0,0,0,0,0
2021/10/11,14:18:35,-14.31,-14.18,-13.32,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:18:40,-14.31,-14.18,-13.32,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:18:45,-14.31,-14.18,-13.32,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:18:50,-14.31,-14.18,-13.31,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:18:55,-14.31,-14.18,-13.32,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:19:00,-14.31,-14.18,-13.34,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:19:05,-14.31,-14.18,-13.34,-14.65,0,0,0,0,0,0,0,0
2021/10/11,14:19:10,-14.31,-14.18,-13.32,-14.65,0,0,0,0,0,0,0,0
2021/10/11,14:19:15,-14.31,-14.18,-13.34,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:19:20,-14.31,-14.18,-13.32,-14.64,0,0,0,0,0,0,0,0
2021/10/11,14:19:25,-14.31,-14.2,-13.32,-14.65,0,0,0,0,0,0,0,0
2021/10/11,14:19:30,-14.31,-14.2,-13.32,-14.65,0,0,0,0,0,0,0,0
2021/10/11,14:19:35,-14.31,-14.2,-13.32,-14.65,0,0,0,0,0,0,0,0
2021/10/11,14:19:40,-14.31,-14.2,-13.34,-14.65,0,0,0,0,0,0,0,0
2021/10/11,14:19:45,-14.31,-14.2,-13.34,-14.67,0,0,0,0,0,0,0,0
2021/10/11,14:19:50,-14.31,-14.2,-13.34,-14.67,0,0,0,0,0,0,0,0
2021/10/11,14:19:55,-14.31,-14.2,-13.34,-14.65,0,0,0,0,0,0,0,0
2021/10/11,14:20:00,-14.31,-14.2,-13.34,-14.65,0,0,0,0,0,0,0,0
2021/10/11,14:20:05,-14.32,-14.2,-13.35,-14.67,0,0,0,0,0,0,0,0
2021/10/11,14:20:10,-14.31,-14.2,-13.35,-14.67,0,0,0,0,0,0,0,0
2021/10/11,14:20:15,-14.31,-14.2,-13.35,-14.68,0,0,0,0,0,0,0,0
2021/10/11,14:20:20,-14.32,-14.2,-13.34,-14.67,0,0,0,0,0,0,0,0
2021/10/11,14:20:25,-14.32,-14.2,-13.34,-14.67,0,0,0,0,0,0,0,0
2021/10/11,14:20:30,-14.32,-14.21,-13.35,-14.68,0,0,0,0,0,0,0,0
2021/10/11,14:20:35,-14.32,-14.21,-13.35,-14.7,0,0,0,0,0,0,0,0
2021/10/11,14:20:40,-14.32,-14.22,-13.35,-14.7,0,0,0,0,0,0,0,0
2021/10/11,14:20:45,-14.34,-14.22,-13.35,-14.68,0,0,0,0,0,0,0,0
2021/10/11,14:20:50,-14.34,-14.22,-13.35,-14.68,0,0,0,0,0,0,0,0
2021/10/11,14:20:55,-14.34,-14.22,-13.37,-14.7,0,0,0,0,0,0,0,0
2021/10/11,14:21:00,-14.34,-14.22,-13.37,-14.71,0,0,0,0,0,0,0,0
2021/10/11,14:21:05,-14.35,-14.22,-13.37,-14.7,0,0,0,0,0,0,0,0
2021/10/11,14:21:10,-14.34,-14.21,-13.37,-14.7,0,0,0,0,0,0,0,0
2021/10/11,14:21:15,-14.35,-14.22,-13.37,-14.7,0,0,0,0,0,0,0,0
2021/10/11,14:21:20,-14.35,-14.22,-13.38,-14.71,0,0,0,0,0,0,0,0
2021/10/11,14:21:25,-14.35,-14.22,-13.38,-14.71,0,0,0,0,0,0,0,0
2021/10/11,14:21:30,-14.35,-14.22,-13.38,-14.71,0,0,0,0,0,0,0,0
2021/10/11,14:21:35,-14.35,-14.24,-13.38,-14.72,0,0,0,0,0,0,0,0
2021/10/11,14:21:40,-14.35,-14.22,-13.38,-14.72,0,0,0,0,0,0,0,0
2021/10/11,14:21:45,-14.35,-14.24,-13.37,-14.72,0,0,0,0,0,0,0,0
2021/10/11,14:21:50,-14.37,-14.25,-13.4,-14.72,0,0,0,0,0,0,0,0
2021/10/11,14:21:55,-14.37,-14.25,-13.4,-14.72,0,0,0,0,0,0,0,0
2021/10/11,14:22:00,-14.37,-14.25,-13.4,-14.74,0,0,0,0,0,0,0,0
2021/10/11,14:22:05,-14.37,-14.25,-13.4,-14.74,0,0,0,0,0,0,0,0
2021/10/11,14:22:10,-14.37,-14.25,-13.38,-14.72,0,0,0,0,0,0,0,0
2021/10/11,14:22:15,-14.37,-14.27,-13.4,-14.72,0,0,0,0,0,0,0,0
2021/10/11,14:22:20,-14.37,-14.27,-13.41,-14.74,0,0,0,0,0,0,0,0
2021/10/11,14:22:25,-14.37,-14.27,-13.41,-14.74,0,0,0,0,0,0,0,0
2021/10/11,14:22:30,-14.37,-14.27,-13.4,-14.74,0,0,0,0,0,0,0,0
2021/10/11,14:22:35,-14.38,-14.27,-13.41,-14.74,0,0,0,0,0,0,0,0
2021/10/11,14:22:40,-14.38,-14.27,-13.41,-14.74,0,0,0,0,0,0,0,0
2021/10/11,14:22:45,-14.38,-14.27,-13.41,-14.74,0,0,0,0,0,0,0,0
2021/10/11,14:22:50,-14.38,-14.28,-13.41,-14.75,0,0,0,0,0,0,0,0
2021/10/11,14:22:55,-14.41,-14.28,-13.41,-14.75,0,0,0,0,0,0,0,0
2021/10/11,14:23:00,-14.42,-14.28,-13.41,-14.75,0,0,0,0,0,0,0,0
2021/10/11,14:23:05,-14.42,-14.28,-13.41,-14.77,0,0,0,0,0,0,0,0
2021/10/11,14:23:10,-14.42,-14.28,-13.41,-14.77,0,0,0,0,0,0,0,0
2021/10/11,14:23:15,-14.42,-14.28,-13.41,-14.77,0,0,0,0,0,0,0,0
2021/10/11,14:23:20,-14.41,-14.28,-13.41,-14.77,0,0,0,0,0,0,0,0
2021/10/11,14:23:25,-14.42,-14.3,-13.42,-14.77,0,0,0,0,0,0,0,0
2021/10/11,14:23:30,-14.44,-14.3,-13.42,-14.78,0,0,0,0,0,0,0,0
2021/10/11,14:23:35,-14.42,-14.3,-13.42,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:23:40,-14.41,-14.3,-13.42,-14.78,0,0,0,0,0,0,0,0
2021/10/11,14:23:45,-14.41,-14.31,-13.42,-14.78,0,0,0,0,0,0,0,0
2021/10/11,14:23:50,-14.42,-14.31,-13.44,-14.78,0,0,0,0,0,0,0,0
2021/10/11,14:23:55,-14.42,-14.31,-13.44,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:00,-14.42,-14.31,-13.44,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:05,-14.42,-14.31,-13.44,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:10,-14.44,-14.31,-13.44,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:15,-14.44,-14.32,-13.45,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:20,-14.45,-14.32,-13.45,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:25,-14.45,-14.32,-13.44,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:30,-14.47,-14.32,-13.45,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:35,-14.45,-14.32,-13.45,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:40,-14.45,-14.34,-13.47,-14.8,0,0,0,0,0,0,0,0
2021/10/11,14:24:45,-14.45,-14.34,-13.47,-14.81,0,0,0,0,0,0,0,0
2021/10/11,14:24:50,-14.45,-14.34,-13.45,-14.81,0,0,0,0,0,0,0,0
2021/10/11,14:24:55,-14.45,-14.34,-13.47,-14.81,0,0,0,0,0,0,0,0
2021/10/11,14:25:00,-14.45,-14.34,-13.47,-14.81,0,0,0,0,0,0,0,0
2021/10/11,14:25:05,-14.45,-14.35,-13.48,-14.81,0,0,0,0,0,0,0,0
2021/10/11,14:25:10,-14.45,-14.35,-13.48,-14.82,0,0,0,0,0,0,0,0
2021/10/11,14:25:15,-14.45,-14.35,-13.47,-14.82,0,0,0,0,0,0,0,0
2021/10/11,14:25:20,-14.47,-14.35,-13.47,-14.82,0,0,0,0,0,0,0,0
2021/10/11,14:25:25,-14.47,-14.35,-13.48,-14.82,0,0,0,0,0,0,0,0
2021/10/11,14:25:30,-14.47,-14.35,-13.5,-14.84,0,0,0,0,0,0,0,0
2021/10/11,14:25:35,-14.48,-14.35,-13.48,-14.84,0,0,0,0,0,0,0,0
2021/10/11,14:25:40,-14.5,-14.37,-13.48,-14.84,0,0,0,0,0,0,0,0
2021/10/11,14:25:45,-14.51,-14.37,-13.48,-14.84,0,0,0,0,0,0,0,0
2021/10/11,14:25:50,-14.51,-14.38,-13.5,-14.85,0,0,0,0,0,0,0,0
2021/10/11,14:25:55,-14.51,-14.38,-13.51,-14.85,0,0,0,0,0,0,0,0
2021/10/11,14:26:00,-14.51,-14.37,-13.5,-14.85,0,0,0,0,0,0,0,0
2021/10/11,14:26:05,-14.51,-14.38,-13.5,-14.85,0,0,0,0,0,0,0,0
2021/10/11,14:26:10,-14.51,-14.38,-13.5,-14.85,0,0,0,0,0,0,0,0
2021/10/11,14:26:15,-14.51,-14.38,-13.51,-14.87,0,0,0,0,0,0,0,0
2021/10/11,14:26:20,-14.51,-14.38,-13.51,-14.87,0,0,0,0,0,0,0,0
2021/10/11,14:26:25,-14.51,-14.4,-13.52,-14.88,0,0,0,0,0,0,0,0
2021/10/11,14:26:30,-14.51,-14.4,-13.52,-14.88,0,0,0,0,0,0,0,0
2021/10/11,14:26:35,-14.51,-14.4,-13.52,-14.88,0,0,0,0,0,0,0,0
2021/10/11,14:26:40,-14.54,-14.4,-13.51,-14.88,0,0,0,0,0,0,0,0
2021/10/11,14:26:45,-14.54,-14.4,-13.52,-14.88,0,0,0,0,0,0,0,0
2021/10/11,14:26:50,-14.55,-14.4,-13.54,-14.91,0,0,0,0,0,0,0,0
2021/10/11,14:26:55,-14.54,-14.4,-13.54,-14.91,0,0,0,0,0,0,0,0
2021/10/11,14:27:00,-14.57,-14.4,-13.54,-14.91,0,0,0,0,0,0,0,0
2021/10/11,14:27:05,-14.57,-14.41,-13.54,-14.91,0,0,0,0,0,0,0,0
2021/10/11,14:27:10,-14.57,-14.41,-13.54,-14.9,0,0,0,0,0,0,0,0
2021/10/11,14:27:15,-14.55,-14.41,-13.55,-14.91,0,0,0,0,0,0,0,0
2021/10/11,14:27:20,-14.55,-14.42,-13.55,-14.93,0,0,0,0,0,0,0,0
2021/10/11,14:27:25,-14.55,-14.42,-13.55,-14.93,0,0,0,0,0,0,0,0
2021/10/11,14:27:30,-14.55,-14.42,-13.54,-14.91,0,0,0,0,0,0,0,0
2021/10/11,14:27:35,-14.57,-14.42,-13.55,-14.93,0,0,0,0,0,0,0,0
2021/10/11,14:27:40,-14.57,-14.42,-13.57,-14.94,0,0,0,0,0,0,0,0
2021/10/11,14:27:45,-14.57,-14.44,-13.57,-14.94,0,0,0,0,0,0,0,0
2021/10/11,14:27:50,-14.58,-14.42,-13.57,-14.94,0,0,0,0,0,0,0,0
2021/10/11,14:27:55,-14.58,-14.44,-13.55,-14.94,0,0,0,0,0,0,0,0
2021/10/11,14:28:00,-14.57,-14.44,-13.58,-14.94,0,0,0,0,0,0,0,0
2021/10/11,14:28:05,-14.57,-14.45,-13.58,-14.94,0,0,0,0,0,0,0,0
2021/10/11,14:28:10,-14.58,-14.45,-13.58,-14.95,0,0,0,0,0,0,0,0
2021/10/11,14:28:15,-14.58,-14.45,-13.58,-14.94,0,0,0,0,0,0,0,0
2021/10/11,14:28:20,-14.58,-14.45,-13.58,-14.94,0,0,0,0,0,0,0,0
2021/10/11,14:28:25,-14.58,-14.45,-13.58,-14.95,0,0,0,0,0,0,0,0
2021/10/11,14:28:30,-14.58,-14.45,-13.6,-14.97,0,0,0,0,0,0,0,0
2021/10/11,14:28:35,-14.61,-14.45,-13.6,-14.97,0,0,0,0,0,0,0,0
2021/10/11,14:28:40,-14.61,-14.45,-13.6,-14.97,0,0,0,0,0,0,0,0
2021/10/11,14:28:45,-14.61,-14.47,-13.6,-14.95,0,0,0,0,0,0,0,0
2021/10/11,14:28:50,-14.61,-14.47,-13.6,-14.97,0,0,0,0,0,0,0,0
2021/10/11,14:28:55,-14.6,-14.47,-13.6,-14.97,0,0,0,0,0,0,0,0
2021/10/11,14:29:00,-14.61,-14.48,-13.6,-14.98,0,0,0,0,0,0,0,0
2021/10/11,14:29:05,-14.61,-14.47,-13.6,-14.97,0,0,0,0,0,0,0,0
2021/10/11,14:29:10,-14.62,-14.48,-13.6,-14.97,0,0,0,0,0,0,0,0
2021/10/11,14:29:15,-14.62,-14.48,-13.6,-14.98,0,0,0,0,0,0,0,0
2021/10/11,14:29:20,-14.62,-14.48,-13.6,-15,0,0,0,0,0,0,0,0
2021/10/11,14:29:25,-14.61,-14.48,-13.6,-15,0,0,0,0,0,0,0,0
2021/10/11,14:29:30,-14.62,-14.48,-13.6,-14.98,0,0,0,0,0,0,0,0
2021/10/11,14:29:35,-14.64,-14.5,-13.6,-14.98,0,0,0,0,0,0,0,0
2021/10/11,14:29:40,-14.65,-14.5,-13.61,-15,0,0,0,0,0,0,0,0
2021/10/11,14:29:45,-14.65,-14.5,-13.6,-14.98,0,0,0,0,0,0,0,0
2021/10/11,14:29:50,-14.65,-14.5,-13.61,-14.98,0,0,0,0,0,0,0,0
2021/10/11,14:29:55,-14.64,-14.51,-13.62,-15,0,0,0,0,0,0,0,0
2021/10/11,14:30:00,-14.62,-14.51,-13.61,-15,0,0,0,0,0,0,0,0
2021/10/11,14:30:05,-14.64,-14.51,-13.61,-15,0,0,0,0,0,0,0,0
2021/10/11,14:30:10,-14.62,-14.51,-13.62,-15,0,0,0,0,0,0,0,0
2021/10/11,14:30:15,-14.64,-14.51,-13.62,-15,0,0,0,0,0,0,0,0
2021/10/11,14:30:20,-14.64,-14.51,-13.62,-15,0,0,0,0,0,0,0,0
2021/10/11,14:30:25,-14.64,-14.52,-13.62,-15,0,0,0,0,0,0,0,0
2021/10/11,14:30:30,-14.62,-14.51,-13.64,-15.01,0,0,0,0,0,0,0,0
2021/10/11,14:30:35,-14.62,-14.51,-13.64,-15.01,0,0,0,0,0,0,0,0
2021/10/11,14:30:40,-14.65,-14.52,-13.62,-15.03,0,0,0,0,0,0,0,0
2021/10/11,14:30:45,-14.65,-14.52,-13.62,-15.01,0,0,0,0,0,0,0,0
2021/10/11,14:30:50,-14.65,-14.52,-13.64,-15.01,0,0,0,0,0,0,0,0
2021/10/11,14:30:55,-14.65,-14.54,-13.64,-15.03,0,0,0,0,0,0,0,0
2021/10/11,14:31:00,-14.67,-14.54,-13.64,-15.04,0,0,0,0,0,0,0,0
2021/10/11,14:31:05,-14.65,-14.54,-13.64,-15.04,0,0,0,0,0,0,0,0
2021/10/11,14:31:10,-14.65,-14.54,-13.65,-15.04,0,0,0,0,0,0,0,0
2021/10/11,14:31:15,-14.65,-14.54,-13.65,-15.04,0,0,0,0,0,0,0,0
2021/10/11,14:31:20,-14.67,-14.55,-13.67,-15.04,0,0,0,0,0,0,0,0
2021/10/11,14:31:25,-14.68,-14.55,-13.67,-15.05,0,0,0,0,0,0,0,0
2021/10/11,14:31:30,-14.68,-14.55,-13.65,-15.05,0,0,0,0,0,0,0,0
2021/10/11,14:31:35,-14.68,-14.55,-13.67,-15.05,0,0,0,0,0,0,0,0
2021/10/11,14:31:40,-14.68,-14.55,-13.67,-15.05,0,0,0,0,0,0,0,0
2021/10/11,14:31:45,-14.7,-14.55,-13.67,-15.05,0,0,0,0,0,0,0,0
2021/10/11,14:31:50,-14.7,-14.55,-13.67,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:31:55,-14.7,-14.55,-13.67,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:32:00,-14.68,-14.57,-13.67,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:32:05,-14.7,-14.57,-13.68,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:32:10,-14.71,-14.57,-13.68,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:32:15,-14.71,-14.58,-13.68,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:32:20,-14.71,-14.58,-13.68,-15.08,0,0,0,0,0,0,0,0
2021/10/11,14:32:25,-14.7,-14.58,-13.68,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:32:30,-14.7,-14.58,-13.68,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:32:35,-14.7,-14.58,-13.7,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:32:40,-14.7,-14.6,-13.71,-15.08,0,0,0,0,0,0,0,0
2021/10/11,14:32:45,-14.7,-14.6,-13.7,-15.08,0,0,0,0,0,0,0,0
2021/10/11,14:32:50,-14.7,-14.6,-13.7,-15.08,0,0,0,0,0,0,0,0
2021/10/11,14:32:55,-14.7,-14.6,-13.7,-15.07,0,0,0,0,0,0,0,0
2021/10/11,14:33:00,-14.7,-14.6,-13.7,-15.08,0,0,0,0,0,0,0,0
2021/10/11,14:33:05,-14.7,-14.6,-13.71,-15.1,0,0,0,0,0,0,0,0
2021/10/11,14:33:10,-14.71,-14.6,-13.71,-15.1,0,0,0,0,0,0,0,0
2021/10/11,14:33:15,-14.71,-14.6,-13.71,-15.1,0,0,0,0,0,0,0,0
2021/10/11,14:33:20,-14.71,-14.6,-13.72,-15.1,0,0,0,0,0,0,0,0
2021/10/11,14:33:25,-14.71,-14.6,-13.74,-15.11,0,0,0,0,0,0,0,0
2021/10/11,14:33:30,-14.71,-14.6,-13.72,-15.1,0,0,0,0,0,0,0,0
2021/10/11,14:33:35,-14.72,-14.61,-13.72,-15.1,0,0,0,0,0,0,0,0
2021/10/11,14:33:40,-14.72,-14.61,-13.74,-15.11,0,0,0,0,0,0,0,0
2021/10/11,14:33:45,-14.72,-14.61,-13.74,-15.11,0,0,0,0,0,0,0,0
2021/10/11,14:33:50,-14.72,-14.62,-13.74,-15.11,0,0,0,0,0,0,0,0
2021/10/11,14:33:55,-14.72,-14.62,-13.74,-15.11,0,0,0,0,0,0,0,0
2021/10/11,14:34:00,-14.74,-14.64,-13.75,-15.13,0,0,0,0,0,0,0,0
2021/10/11,14:34:05,-14.77,-14.64,-13.75,-15.13,0,0,0,0,0,0,0,0
2021/10/11,14:34:10,-14.81,-14.64,-13.75,-15.14,0,0,0,0,0,0,0,0
2021/10/11,14:34:15,-14.8,-14.64,-13.75,-15.14,0,0,0,0,0,0,0,0
2021/10/11,14:34:20,-14.78,-14.64,-13.75,-15.14,0,0,0,0,0,0,0,0
2021/10/11,14:34:25,-14.8,-14.65,-13.77,-15.14,0,0,0,0,0,0,0,0
2021/10/11,14:34:30,-14.81,-14.67,-13.78,-15.15,0,0,0,0,0,0,0,0
2021/10/11,14:34:35,-14.81,-14.65,-13.77,-15.15,0,0,0,0,0,0,0,0
2021/10/11,14:34:40,-14.8,-14.65,-13.78,-15.15,0,0,0,0,0,0,0,0
2021/10/11,14:34:45,-14.8,-14.67,-13.78,-15.15,0,0,0,0,0,0,0,0
2021/10/11,14:34:50,-14.8,-14.67,-13.78,-15.15,0,0,0,0,0,0,0,0
2021/10/11,14:34:55,-14.81,-14.68,-13.8,-15.17,0,0,0,0,0,0,0,0
2021/10/11,14:35:00,-14.83,-14.68,-13.78,-15.17,0,0,0,0,0,0,0,0
2021/10/11,14:35:05,-14.83,-14.68,-13.8,-15.17,0,0,0,0,0,0,0,0
2021/10/11,14:35:10,-14.83,-14.68,-13.8,-15.17,0,0,0,0,0,0,0,0
2021/10/11,14:35:15,-14.81,-14.7,-13.8,-15.18,0,0,0,0,0,0,0,0
2021/10/11,14:35:20,-14.83,-14.7,-13.8,-15.18,0,0,0,0,0,0,0,0
2021/10/11,14:35:25,-14.84,-14.68,-13.8,-15.18,0,0,0,0,0,0,0,0
2021/10/11,14:35:30,-14.84,-14.7,-13.8,-15.18,0,0,0,0,0,0,0,0
2021/10/11,14:35:35,-14.84,-14.7,-13.8,-15.18,0,0,0,0,0,0,0,0
