,時刻,K [ﾟC],WT [ﾟC],MG [ﾟC],SC [ﾟC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/09/27,14:10:00,-5.77,-6.18,-5.5,-6.42,0,0,0,0,0,0,0,0
2021/09/27,14:10:05,-5.79,-6.18,-5.5,-6.42,0,0,0,0,0,0,0,0
2021/09/27,14:10:10,-5.77,-6.17,-5.48,-6.42,0,0,0,0,0,0,0,0
2021/09/27,14:10:15,-5.76,-6.17,-5.48,-6.41,0,0,0,0,0,0,0,0
2021/09/27,14:10:20,-5.76,-6.17,-5.48,-6.42,0,0,0,0,0,0,0,0
2021/09/27,14:10:25,-5.76,-6.17,-5.48,-6.41,0,0,0,0,0,0,0,0
2021/09/27,14:10:30,-5.76,-6.17,-5.48,-6.41,0,0,0,0,0,0,0,0
2021/09/27,14:10:35,-5.74,-6.07,-5.38,-6.3,0,0,0,0,0,0,0,0
2021/09/27,14:10:40,-5.74,-6.07,-5.36,-6.3,0,0,0,0,0,0,0,0
2021/09/27,14:10:45,-5.74,-6.05,-5.38,-6.3,0,0,0,0,0,0,0,0
2021/09/27,14:10:50,-5.74,-6.05,-5.38,-6.29,0,0,0,0,0,0,0,0
2021/09/27,14:10:55,-5.73,-6.05,-5.38,-6.29,0,0,0,0,0,0,0,0
2021/09/27,14:11:00,-5.73,-6.05,-5.36,-6.29,0,0,0,0,0,0,0,0
2021/09/27,14:11:05,-5.72,-6.05,-5.36,-6.29,0,0,0,0,0,0,0,0
2021/09/27,14:11:10,-5.72,-6.05,-5.36,-6.28,0,0,0,0,0,0,0,0
2021/09/27,14:11:15,-5.72,-6.05,-5.36,-6.29,0,0,0,0,0,0,0,0
2021/09/27,14:11:20,-5.7,-6.05,-5.36,-6.28,0,0,0,0,0,0,0,0
2021/09/27,14:11:25,-5.7,-6.05,-5.36,-6.29,0,0,0,0,0,0,0,0
2021/09/27,14:11:30,-5.69,-6.04,-5.36,-6.28,0,0,0,0,0,0,0,0
2021/09/27,14:11:35,-5.69,-6.04,-5.36,-6.28,0,0,0,0,0,0,0,0
2021/09/27,14:11:40,-5.69,-6.04,-5.36,-6.28,0,0,0,0,0,0,0,0
2021/09/27,14:11:45,-5.69,-6.04,-5.36,-6.26,0,0,0,0,0,0,0,0
2021/09/27,14:11:50,-5.67,-6.04,-5.36,-6.26,0,0,0,0,0,0,0,0
2021/09/27,14:11:55,-5.67,-6.02,-5.36,-6.26,0,0,0,0,0,0,0,0
2021/09/27,14:12:00,-5.67,-6.02,-5.35,-6.26,0,0,0,0,0,0,0,0
2021/09/27,14:12:05,-5.67,-6.02,-5.35,-6.26,0,0,0,0,0,0,0,0
2021/09/27,14:12:10,-5.66,-6.02,-5.35,-6.25,0,0,0,0,0,0,0,0
2021/09/27,14:12:15,-5.66,-6.01,-5.34,-6.25,0,0,0,0,0,0,0,0
2021/09/27,14:12:20,-5.66,-6.01,-5.34,-6.25,0,0,0,0,0,0,0,0
2021/09/27,14:12:25,-5.66,-6.01,-5.34,-6.23,0,0,0,0,0,0,0,0
2021/09/27,14:12:30,-5.65,-6.01,-5.34,-6.25,0,0,0,0,0,0,0,0
2021/09/27,14:12:35,-5.65,-6.01,-5.34,-6.25,0,0,0,0,0,0,0,0
2021/09/27,14:12:40,-5.65,-6.01,-5.34,-6.23,0,0,0,0,0,0,0,0
2021/09/27,14:12:45,-5.63,-6,-5.34,-6.23,0,0,0,0,0,0,0,0
2021/09/27,14:12:50,-5.63,-6.01,-5.34,-6.23,0,0,0,0,0,0,0,0
2021/09/27,14:12:55,-5.63,-6,-5.34,-6.23,0,0,0,0,0,0,0,0
2021/09/27,14:13:00,-5.51,-6,-5.32,-6.22,0,0,0,0,0,0,0,0
2021/09/27,14:13:05,-5.5,-6,-5.32,-6.22,0,0,0,0,0,0,0,0
2021/09/27,14:13:10,-5.5,-5.98,-5.31,-6.22,0,0,0,0,0,0,0,0
2021/09/27,14:13:15,-5.5,-5.98,-5.31,-6.22,0,0,0,0,0,0,0,0
2021/09/27,14:13:20,-5.49,-5.98,-5.31,-6.22,0,0,0,0,0,0,0,0
2021/09/27,14:13:25,-5.5,-5.98,-5.31,-6.21,0,0,0,0,0,0,0,0
2021/09/27,14:13:30,-5.49,-5.97,-5.31,-6.21,0,0,0,0,0,0,0,0
2021/09/27,14:13:35,-5.47,-5.98,-5.31,-6.21,0,0,0,0,0,0,0,0
2021/09/27,14:13:40,-5.47,-5.97,-5.29,-6.19,0,0,0,0,0,0,0,0
2021/09/27,14:13:45,-5.47,-5.97,-5.29,-6.19,0,0,0,0,0,0,0,0
2021/09/27,14:13:50,-5.46,-5.97,-5.29,-6.19,0,0,0,0,0,0,0,0
2021/09/27,14:13:55,-5.46,-5.97,-5.28,-6.19,0,0,0,0,0,0,0,0
2021/09/27,14:14:00,-5.46,-5.95,-5.28,-6.18,0,0,0,0,0,0,0,0
2021/09/27,14:14:05,-5.44,-5.95,-5.28,-6.18,0,0,0,0,0,0,0,0
2021/09/27,14:14:10,-5.44,-5.95,-5.28,-6.18,0,0,0,0,0,0,0,0
2021/09/27,14:14:15,-5.43,-5.95,-5.28,-6.18,0,0,0,0,0,0,0,0
2021/09/27,14:14:20,-5.43,-5.95,-5.27,-6.18,0,0,0,0,0,0,0,0
2021/09/27,14:14:25,-5.43,-5.95,-5.28,-6.18,0,0,0,0,0,0,0,0
2021/09/27,14:14:30,-5.43,-5.95,-5.28,-6.18,0,0,0,0,0,0,0,0
2021/09/27,14:14:35,-5.42,-5.95,-5.27,-6.16,0,0,0,0,0,0,0,0
2021/09/27,14:14:40,-5.4,-5.95,-5.27,-6.16,0,0,0,0,0,0,0,0
2021/09/27,14:14:45,-5.39,-5.94,-5.27,-6.16,0,0,0,0,0,0,0,0
2021/09/27,14:14:50,-5.4,-5.94,-5.25,-6.16,0,0,0,0,0,0,0,0
2021/09/27,14:14:55,-5.42,-5.94,-5.27,-6.16,0,0,0,0,0,0,0,0
2021/09/27,14:15:00,-5.39,-5.94,-5.25,-6.16,0,0,0,0,0,0,0,0
2021/09/27,14:15:05,-5.37,-5.94,-5.25,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:10,-5.37,-5.94,-5.25,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:15,-5.37,-5.93,-5.24,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:20,-5.37,-5.93,-5.25,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:25,-5.37,-5.93,-5.24,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:30,-5.37,-5.93,-5.24,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:35,-5.37,-5.91,-5.24,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:40,-5.37,-5.91,-5.24,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:45,-5.37,-5.91,-5.22,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:50,-5.37,-5.91,-5.24,-6.15,0,0,0,0,0,0,0,0
2021/09/27,14:15:55,-5.42,-5.91,-5.22,-6.14,0,0,0,0,0,0,0,0
2021/09/27,14:16:00,-5.4,-5.9,-5.22,-6.14,0,0,0,0,0,0,0,0
2021/09/27,14:16:05,-5.37,-5.9,-5.21,-6.14,0,0,0,0,0,0,0,0
2021/09/27,14:16:10,-5.37,-5.79,-5.12,-6.02,0,0,0,0,0,0,0,0
2021/09/27,14:16:15,-5.35,-5.79,-5.11,-6.03,0,0,0,0,0,0,0,0
2021/09/27,14:16:20,-5.35,-5.78,-5.11,-6.02,0,0,0,0,0,0,0,0
2021/09/27,14:16:25,-5.33,-5.78,-5.11,-6.02,0,0,0,0,0,0,0,0
2021/09/27,14:16:30,-5.33,-5.78,-5.09,-6,0,0,0,0,0,0,0,0
2021/09/27,14:16:35,-5.32,-5.78,-5.09,-6,0,0,0,0,0,0,0,0
2021/09/27,14:16:40,-5.32,-5.78,-5.09,-6.02,0,0,0,0,0,0,0,0
2021/09/27,14:16:45,-5.29,-5.77,-5.08,-6,0,0,0,0,0,0,0,0

マーカリスト
日付,時刻,マーカテキスト
