,éûçè,K [ﬂC],WT [ﬂC],MG [ﬂC],SC [ﬂC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/09/21,18:24:10,1.2,-1.8,-1.18,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:24:15,1.2,-1.83,-1.17,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:24:20,1.2,-1.86,-1.17,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:24:25,1.2,-1.87,-1.17,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:24:30,1.2,-1.89,-1.18,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:24:35,1.2,-1.87,-1.18,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:24:40,1.2,-1.86,-1.17,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:24:45,1.2,-1.86,-1.18,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:24:50,1.2,-1.85,-1.18,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:24:55,1.2,-1.83,-1.19,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:25:00,1.2,-1.82,-1.18,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:05,1.2,-1.82,-1.18,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:10,1.2,-1.82,-1.18,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:15,1.2,-1.82,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:20,1.2,-1.83,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:25,1.2,-1.83,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:30,1.2,-1.83,-1.18,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:35,1.19,-1.85,-1.18,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:25:40,1.2,-1.85,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:45,1.2,-1.86,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:50,1.2,-1.86,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:25:55,1.19,-1.86,-1.18,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:26:00,1.2,-1.86,-1.18,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:26:05,1.2,-1.87,-1.19,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:26:10,1.2,-1.87,-1.19,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:26:15,1.2,-1.87,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:26:20,1.19,-1.87,-1.18,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:26:25,1.2,-1.9,-1.19,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:26:30,1.2,-1.9,-1.21,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:26:35,1.2,-1.9,-1.19,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:26:40,1.2,-1.9,-1.19,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:26:45,1.2,-1.9,-1.18,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:26:50,1.2,-1.9,-1.19,-2.17,0,0,0,0,0,0,0,0
2021/09/21,18:26:55,1.2,-1.9,-1.19,-2.17,0,0,0,0,0,0,0,0
2021/09/21,18:27:00,1.2,-1.9,-1.19,-2.17,0,0,0,0,0,0,0,0
2021/09/21,18:27:05,1.2,-1.9,-1.18,-2.17,0,0,0,0,0,0,0,0
2021/09/21,18:27:10,1.2,-1.9,-1.18,-2.15,0,0,0,0,0,0,0,0
2021/09/21,18:27:15,1.2,-1.9,-1.19,-2.14,0,0,0,0,0,0,0,0
2021/09/21,18:27:20,1.21,-1.9,-1.19,-2.15,0,0,0,0,0,0,0,0
2021/09/21,18:27:25,1.2,-1.9,-1.21,-2.14,0,0,0,0,0,0,0,0
2021/09/21,18:27:30,1.2,-1.9,-1.19,-2.14,0,0,0,0,0,0,0,0
2021/09/21,18:27:35,1.2,-1.89,-1.18,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:27:40,1.2,-1.9,-1.18,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:27:45,1.2,-1.9,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:27:50,1.2,-1.89,-1.19,-2.11,0,0,0,0,0,0,0,0
2021/09/21,18:27:55,1.21,-1.89,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:28:00,1.2,-1.89,-1.18,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:28:05,1.21,-1.89,-1.18,-2.1,0,0,0,0,0,0,0,0
2021/09/21,18:28:10,1.21,-1.89,-1.19,-2.11,0,0,0,0,0,0,0,0
2021/09/21,18:28:15,1.21,-1.89,-1.19,-2.11,0,0,0,0,0,0,0,0
2021/09/21,18:28:20,1.21,-1.89,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:28:25,1.21,-1.89,-1.18,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:28:30,1.21,-1.9,-1.18,-2.11,0,0,0,0,0,0,0,0
2021/09/21,18:28:35,1.21,-1.92,-1.19,-2.11,0,0,0,0,0,0,0,0
2021/09/21,18:28:40,1.21,-1.92,-1.19,-2.11,0,0,0,0,0,0,0,0
2021/09/21,18:28:45,1.21,-1.92,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:28:50,1.21,-1.92,-1.18,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:28:55,1.2,-1.93,-1.18,-2.11,0,0,0,0,0,0,0,0
2021/09/21,18:29:00,1.21,-1.93,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:29:05,1.21,-1.94,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:29:10,1.21,-1.93,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:29:15,1.21,-1.93,-1.18,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:29:20,1.21,-1.94,-1.18,-2.11,0,0,0,0,0,0,0,0
2021/09/21,18:29:25,1.23,-1.94,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:29:30,1.21,-1.94,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:29:35,1.21,-1.94,-1.19,-2.14,0,0,0,0,0,0,0,0
2021/09/21,18:29:40,1.21,-1.94,-1.18,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:29:45,1.21,-1.96,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:29:50,1.21,-1.96,-1.21,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:29:55,1.21,-1.96,-1.21,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:30:00,1.21,-1.96,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:30:05,1.21,-1.96,-1.19,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:30:10,1.21,-1.97,-1.21,-2.12,0,0,0,0,0,0,0,0
2021/09/21,18:30:15,1.21,-1.96,-1.21,-2.14,0,0,0,0,0,0,0,0
2021/09/21,18:30:20,1.21,-1.96,-1.21,-2.14,0,0,0,0,0,0,0,0
2021/09/21,18:30:25,1.21,-1.96,-1.19,-2.14,0,0,0,0,0,0,0,0
2021/09/21,18:30:30,1.21,-1.96,-1.19,-2.14,0,0,0,0,0,0,0,0
2021/09/21,18:30:35,1.21,-1.96,-1.19,-2.14,0,0,0,0,0,0,0,0
2021/09/21,18:30:40,1.21,-1.96,-1.21,-2.17,0,0,0,0,0,0,0,0
2021/09/21,18:30:45,1.21,-1.96,-1.21,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:30:50,1.21,-1.94,-1.19,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:30:55,1.21,-1.94,-1.19,-2.17,0,0,0,0,0,0,0,0
2021/09/21,18:31:00,1.21,-1.94,-1.19,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:31:05,1.21,-1.92,-1.21,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:31:10,1.21,-1.9,-1.21,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:31:15,1.2,-1.89,-1.19,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:31:20,1.21,-1.86,-1.21,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:31:25,1.21,-1.85,-1.19,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:31:30,1.2,-1.8,-1.19,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:31:35,1.21,-1.75,-1.21,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:31:40,1.21,-1.68,-1.19,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:31:45,1.21,-1.61,-1.21,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:31:50,1.21,-1.53,-1.21,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:31:55,1.21,-1.49,-1.21,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:32:00,1.21,-1.47,-1.21,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:32:05,1.21,-1.49,-1.21,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:32:10,1.21,-1.53,-1.21,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:32:15,1.21,-1.53,-1.22,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:32:20,1.21,-1.5,-1.21,-2.22,0,0,0,0,0,0,0,0
2021/09/21,18:32:25,1.21,-1.47,-1.21,-2.22,0,0,0,0,0,0,0,0
2021/09/21,18:32:30,1.21,-1.4,-1.21,-2.22,0,0,0,0,0,0,0,0
2021/09/21,18:32:35,1.21,-1.35,-1.21,-2.22,0,0,0,0,0,0,0,0
2021/09/21,18:32:40,1.21,-1.33,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:32:45,1.21,-1.39,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:32:50,1.23,-1.47,-1.21,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:32:55,1.21,-1.54,-1.21,-2.22,0,0,0,0,0,0,0,0
2021/09/21,18:33:00,1.21,-1.61,-1.21,-2.22,0,0,0,0,0,0,0,0
2021/09/21,18:33:05,1.21,-1.67,-1.19,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:33:10,1.21,-1.72,-1.21,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:33:15,1.21,-1.76,-1.21,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:33:20,1.21,-1.79,-1.21,-2.19,0,0,0,0,0,0,0,0
2021/09/21,18:33:25,1.21,-1.92,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:33:30,1.21,-1.93,-1.3,-2.28,0,0,0,0,0,0,0,0
2021/09/21,18:33:35,1.21,-1.95,-1.31,-2.27,0,0,0,0,0,0,0,0
2021/09/21,18:33:40,1.21,-1.95,-1.31,-2.27,0,0,0,0,0,0,0,0
2021/09/21,18:33:45,1.21,-1.95,-1.31,-2.25,0,0,0,0,0,0,0,0
2021/09/21,18:33:50,1.21,-1.95,-1.31,-2.25,0,0,0,0,0,0,0,0
2021/09/21,18:33:55,1.21,-1.95,-1.3,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:34:00,1.21,-1.96,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:34:05,1.21,-1.96,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:34:10,1.21,-1.96,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:34:15,1.21,-1.96,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:34:20,1.2,-1.98,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:34:25,1.21,-1.98,-1.31,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:34:30,1.21,-1.98,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:34:35,1.21,-1.99,-1.3,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:34:40,1.21,-1.99,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:34:45,1.21,-2,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:34:50,1.23,-2,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:34:55,1.23,-2,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:35:00,1.21,-2.02,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:35:05,1.21,-2.02,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:35:10,1.21,-2.02,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:35:15,1.21,-2.02,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:35:20,1.21,-2.02,-1.3,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:35:25,1.21,-2.03,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:35:30,1.23,-2.03,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:35:35,1.21,-2.03,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:35:40,1.23,-2.03,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:35:45,1.21,-2.03,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:35:50,1.21,-2.03,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:35:55,1.21,-2.03,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:36:00,1.21,-2.03,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:36:05,1.21,-2.02,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:36:10,1.21,-2.02,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:36:15,1.21,-2.02,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:36:20,1.21,-2.03,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:36:25,1.21,-2.02,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:36:30,1.21,-2.02,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:36:35,1.21,-2.02,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:36:40,1.21,-2.02,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:36:45,1.21,-2.02,-1.32,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:36:50,1.21,-2.02,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:36:55,1.21,-2.02,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:37:00,1.11,-2.02,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:37:05,1.1,-2.02,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:37:10,1.11,-2.03,-1.32,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:37:15,1.13,-2.03,-1.31,-2.24,0,0,0,0,0,0,0,0
2021/09/21,18:37:20,1.11,-2.02,-1.31,-2.25,0,0,0,0,0,0,0,0
2021/09/21,18:37:25,1.11,-2.02,-1.3,-2.27,0,0,0,0,0,0,0,0
2021/09/21,18:37:30,1.11,-2.03,-1.3,-2.27,0,0,0,0,0,0,0,0
2021/09/21,18:37:35,1.11,-2.03,-1.31,-2.27,0,0,0,0,0,0,0,0
2021/09/21,18:37:40,1.11,-2.02,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:37:45,1.11,-2.05,-1.31,-2.28,0,0,0,0,0,0,0,0
2021/09/21,18:37:50,1.11,-2.03,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:37:55,1.13,-2.03,-1.31,-2.31,0,0,0,0,0,0,0,0
2021/09/21,18:38:00,1.11,-2.03,-1.3,-2.28,0,0,0,0,0,0,0,0
2021/09/21,18:38:05,1.13,-2.05,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:38:10,1.13,-2.05,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:38:15,1.13,-2.05,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:38:20,1.13,-2.03,-1.3,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:38:25,1.13,-2.05,-1.3,-2.28,0,0,0,0,0,0,0,0
2021/09/21,18:38:30,1.13,-2.05,-1.31,-2.28,0,0,0,0,0,0,0,0
2021/09/21,18:38:35,1.13,-2.03,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:38:40,1.13,-2.03,-1.31,-2.31,0,0,0,0,0,0,0,0
2021/09/21,18:38:45,1.13,-2.03,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:38:50,1.13,-2.03,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:38:55,1.13,-2.03,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:39:00,1.13,-2.02,-1.31,-2.31,0,0,0,0,0,0,0,0
2021/09/21,18:39:05,1.13,-2,-1.31,-2.31,0,0,0,0,0,0,0,0
2021/09/21,18:39:10,1.11,-1.98,-1.31,-2.31,0,0,0,0,0,0,0,0
2021/09/21,18:39:15,1.11,-1.96,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:39:20,1.13,-1.93,-1.31,-2.31,0,0,0,0,0,0,0,0
2021/09/21,18:39:25,1.13,-1.88,-1.31,-2.31,0,0,0,0,0,0,0,0
2021/09/21,18:39:30,1.11,-1.81,-1.32,-2.31,0,0,0,0,0,0,0,0
2021/09/21,18:39:35,1.11,-1.74,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:39:40,1.11,-1.64,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:39:45,1.11,-1.57,-1.32,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:39:50,1.11,-1.52,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:39:55,1.11,-1.53,-1.31,-2.3,0,0,0,0,0,0,0,0
2021/09/21,18:40:00,1.1,-1.57,-1.31,-2.28,0,0,0,0,0,0,0,0
2021/09/21,18:40:05,1.11,-1.59,-1.31,-2.25,0,0,0,0,0,0,0,0
2021/09/21,18:40:10,1.11,-1.59,-1.32,-2.25,0,0,0,0,0,0,0,0
2021/09/21,18:40:15,1.11,-1.52,-1.32,-2.24,0,0,0,0,0,0,0,0
2021/09/21,18:40:20,1.11,-1.43,-1.32,-2.24,0,0,0,0,0,0,0,0
2021/09/21,18:40:25,1.1,-1.45,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:40:30,1.1,-1.63,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:40:35,1.11,-1.77,-1.32,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:40:40,1.11,-1.82,-1.31,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:40:45,1.11,-1.82,-1.31,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:40:50,1.11,-1.82,-1.31,-2.17,0,0,0,0,0,0,0,0
2021/09/21,18:40:55,1.11,-1.82,-1.31,-2.17,0,0,0,0,0,0,0,0
2021/09/21,18:41:00,1.13,-1.82,-1.31,-2.17,0,0,0,0,0,0,0,0
2021/09/21,18:41:05,1.11,-1.81,-1.31,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:41:10,1.11,-1.81,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:41:15,1.11,-1.81,-1.3,-2.18,0,0,0,0,0,0,0,0
2021/09/21,18:41:20,1.11,-1.82,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:41:25,1.13,-1.81,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:41:30,1.11,-1.81,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:41:35,1.11,-1.81,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:41:40,1.1,-1.81,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:41:45,1.1,-1.82,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:41:50,1.01,-1.81,-1.32,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:41:55,1,-1.81,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:42:00,1,-1.82,-1.31,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:42:05,1.01,-1.81,-1.31,-2.2,0,0,0,0,0,0,0,0
2021/09/21,18:42:10,1.01,-1.81,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:42:15,1,-1.81,-1.32,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:42:20,1,-1.81,-1.31,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:42:25,0.98,-1.82,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:42:30,0.98,-1.82,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:42:35,1,-1.82,-1.34,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:42:40,1,-1.82,-1.32,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:42:45,0.98,-1.82,-1.32,-2.23,0,0,0,0,0,0,0,0
2021/09/21,18:42:50,0.98,-1.82,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:42:55,0.98,-1.82,-1.32,-2.21,0,0,0,0,0,0,0,0
2021/09/21,18:43:00,0.98,-1.92,-1.44,-2.33,0,0,0,0,0,0,0,0
2021/09/21,18:43:05,0.98,-1.92,-1.44,-2.33,0,0,0,0,0,0,0,0
2021/09/21,18:43:10,0.98,-1.92,-1.43,-2.33,0,0,0,0,0,0,0,0
2021/09/21,18:43:15,0.97,-1.94,-1.44,-2.33,0,0,0,0,0,0,0,0
2021/09/21,18:43:20,0.97,-1.92,-1.44,-2.31,0,0,0,0,0,0,0,0
2021/09/21,18:43:25,0.97,-1.92,-1.44,-2.34,0,0,0,0,0,0,0,0
2021/09/21,18:43:30,0.97,-1.92,-1.44,-2.34,0,0,0,0,0,0,0,0
2021/09/21,18:43:35,0.96,-1.92,-1.44,-2.34,0,0,0,0,0,0,0,0
2021/09/21,18:43:40,0.97,-1.92,-1.44,-2.36,0,0,0,0,0,0,0,0
2021/09/21,18:43:45,0.96,-1.94,-1.45,-2.37,0,0,0,0,0,0,0,0
2021/09/21,18:43:50,0.96,-1.94,-1.45,-2.4,0,0,0,0,0,0,0,0
2021/09/21,18:43:55,0.96,-1.92,-1.45,-2.41,0,0,0,0,0,0,0,0
2021/09/21,18:44:00,0.96,-1.92,-1.45,-2.41,0,0,0,0,0,0,0,0
2021/09/21,18:44:05,0.96,-1.94,-1.47,-2.43,0,0,0,0,0,0,0,0
2021/09/21,18:44:10,0.94,-1.95,-1.47,-2.43,0,0,0,0,0,0,0,0
2021/09/21,18:44:15,0.96,-1.94,-1.47,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:44:20,0.94,-1.94,-1.45,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:44:25,0.94,-1.94,-1.45,-2.43,0,0,0,0,0,0,0,0
2021/09/21,18:44:30,0.94,-1.95,-1.47,-2.43,0,0,0,0,0,0,0,0
2021/09/21,18:44:35,0.94,-1.95,-1.47,-2.43,0,0,0,0,0,0,0,0
2021/09/21,18:44:40,0.94,-1.94,-1.47,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:44:45,0.93,-1.94,-1.47,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:44:50,0.93,-1.95,-1.47,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:44:55,0.93,-1.95,-1.48,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:45:00,0.93,-1.95,-1.48,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:45:05,0.93,-1.95,-1.48,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:45:10,0.93,-1.95,-1.48,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:45:15,0.91,-1.95,-1.48,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:45:20,0.91,-1.95,-1.48,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:45:25,0.91,-1.97,-1.48,-2.47,0,0,0,0,0,0,0,0
2021/09/21,18:45:30,0.91,-1.97,-1.49,-2.47,0,0,0,0,0,0,0,0
2021/09/21,18:45:35,0.91,-1.97,-1.49,-2.48,0,0,0,0,0,0,0,0
2021/09/21,18:45:40,0.9,-1.95,-1.49,-2.48,0,0,0,0,0,0,0,0
2021/09/21,18:45:45,0.9,-1.97,-1.48,-2.47,0,0,0,0,0,0,0,0
2021/09/21,18:45:50,0.9,-1.97,-1.49,-2.47,0,0,0,0,0,0,0,0
2021/09/21,18:45:55,0.91,-1.98,-1.49,-2.47,0,0,0,0,0,0,0,0
2021/09/21,18:46:00,0.9,-1.97,-1.49,-2.48,0,0,0,0,0,0,0,0
2021/09/21,18:46:05,0.9,-1.97,-1.49,-2.48,0,0,0,0,0,0,0,0
2021/09/21,18:46:10,0.89,-1.98,-1.49,-2.47,0,0,0,0,0,0,0,0
2021/09/21,18:46:15,0.89,-1.98,-1.49,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:46:20,0.89,-1.98,-1.49,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:46:25,0.89,-1.98,-1.51,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:46:30,0.89,-1.98,-1.51,-2.45,0,0,0,0,0,0,0,0
2021/09/21,18:46:35,0.89,-1.98,-1.51,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:46:40,0.89,-1.98,-1.49,-2.43,0,0,0,0,0,0,0,0
2021/09/21,18:46:45,0.89,-1.98,-1.49,-2.4,0,0,0,0,0,0,0,0
2021/09/21,18:46:50,0.89,-1.99,-1.51,-2.38,0,0,0,0,0,0,0,0
2021/09/21,18:46:55,0.89,-1.99,-1.52,-2.37,0,0,0,0,0,0,0,0
2021/09/21,18:47:00,0.89,-1.99,-1.51,-2.37,0,0,0,0,0,0,0,0
2021/09/21,18:47:05,0.89,-1.98,-1.51,-2.36,0,0,0,0,0,0,0,0
2021/09/21,18:47:10,0.89,-1.98,-1.49,-2.34,0,0,0,0,0,0,0,0
2021/09/21,18:47:15,0.89,-1.99,-1.51,-2.36,0,0,0,0,0,0,0,0
2021/09/21,18:47:20,0.89,-1.99,-1.52,-2.37,0,0,0,0,0,0,0,0
2021/09/21,18:47:25,0.89,-1.99,-1.52,-2.38,0,0,0,0,0,0,0,0
2021/09/21,18:47:30,0.89,-1.99,-1.52,-2.4,0,0,0,0,0,0,0,0
2021/09/21,18:47:35,0.87,-1.99,-1.51,-2.4,0,0,0,0,0,0,0,0
2021/09/21,18:47:40,0.87,-1.99,-1.52,-2.41,0,0,0,0,0,0,0,0
2021/09/21,18:47:45,0.89,-1.99,-1.52,-2.43,0,0,0,0,0,0,0,0
2021/09/21,18:47:50,0.87,-1.99,-1.52,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:47:55,0.87,-1.99,-1.52,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:48:00,0.87,-2.01,-1.52,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:48:05,0.87,-2.01,-1.52,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:48:10,0.87,-2.01,-1.54,-2.44,0,0,0,0,0,0,0,0
2021/09/21,18:48:15,0.87,-2.01,-1.54,-2.45,0,0,0,0,0,0,0,0
