,時刻,K [ﾟC],WT [ﾟC],MG [ﾟC],SC [ﾟC],No5 [V],No6 [V],No7 [V],No8 [V],No9 [V],No10 [V],No11 [V],No12 [V]
2021/10/15,13:00:50,9.74,9.7,9.95,9.58,0,0,0,0,0,0,0,0
2021/10/15,13:00:55,9.94,9.66,9.64,9.59,0,0,0,0,0,0,0,0
2021/10/15,13:01:00,9.74,9.63,9.96,9.6,0,0,0,0,0,0,0,0
2021/10/15,13:01:05,9.66,9.66,10.2,9.6,0,0,0,0,0,0,0,0
2021/10/15,13:01:10,9.84,9.73,9.96,9.6,0,0,0,0,0,0,0,0
2021/10/15,13:01:15,10.03,9.67,9.71,9.62,0,0,0,0,0,0,0,0
2021/10/15,13:01:20,9.84,9.67,9.99,9.62,0,0,0,0,0,0,0,0
2021/10/15,13:01:25,9.67,9.67,10.06,9.62,0,0,0,0,0,0,0,0
2021/10/15,13:01:30,9.84,9.67,10.22,9.62,0,0,0,0,0,0,0,0
2021/10/15,13:01:35,9.84,9.78,9.99,9.62,0,0,0,0,0,0,0,0
2021/10/15,13:01:40,10.03,9.69,9.77,9.62,0,0,0,0,0,0,0,0
2021/10/15,13:01:45,9.85,9.62,9.99,9.64,0,0,0,0,0,0,0,0
2021/10/15,13:01:50,9.69,9.8,10.35,9.73,0,0,0,0,0,0,0,0
2021/10/15,13:01:55,9.95,9.87,10.1,9.73,0,0,0,0,0,0,0,0
2021/10/15,13:02:00,10.13,9.8,9.91,9.75,0,0,0,0,0,0,0,0
2021/10/15,13:02:05,9.97,9.79,10.1,9.75,0,0,0,0,0,0,0,0
2021/10/15,13:02:10,9.95,9.81,10.1,9.75,0,0,0,0,0,0,0,0
2021/10/15,13:02:15,9.97,9.87,10.1,9.75,0,0,0,0,0,0,0,0
2021/10/15,13:02:20,9.95,9.8,10.1,9.73,0,0,0,0,0,0,0,0
2021/10/15,13:02:25,10.13,9.8,9.9,9.75,0,0,0,0,0,0,0,0
2021/10/15,13:02:30,9.95,9.77,10.12,9.75,0,0,0,0,0,0,0,0
2021/10/15,13:02:35,9.75,9.92,10.51,9.85,0,0,0,0,0,0,0,0
2021/10/15,13:02:40,9.97,9.96,10.2,9.83,0,0,0,0,0,0,0,0
2021/10/15,13:02:45,10.19,9.92,9.92,9.85,0,0,0,0,0,0,0,0
2021/10/15,13:02:50,9.95,9.86,10.22,9.86,0,0,0,0,0,0,0,0
2021/10/15,13:02:55,9.75,9.92,10.27,9.85,0,0,0,0,0,0,0,0
2021/10/15,13:03:00,9.97,9.93,10.22,9.85,0,0,0,0,0,0,0,0
2021/10/15,13:03:05,10.17,9.93,9.96,9.85,0,0,0,0,0,0,0,0
2021/10/15,13:03:10,9.95,9.92,10.23,9.85,0,0,0,0,0,0,0,0
2021/10/15,13:03:15,9.97,9.87,10.23,9.86,0,0,0,0,0,0,0,0
2021/10/15,13:03:20,9.8,9.93,10.42,9.85,0,0,0,0,0,0,0,0
2021/10/15,13:03:25,10.07,9.98,10.23,9.85,0,0,0,0,0,0,0,0
2021/10/15,13:03:30,10.25,9.93,9.98,9.86,0,0,0,0,0,0,0,0
2021/10/15,13:03:35,10.05,9.85,10.23,9.87,0,0,0,0,0,0,0,0
2021/10/15,13:03:40,9.86,9.93,10.51,9.86,0,0,0,0,0,0,0,0
2021/10/15,13:03:45,10.05,10.01,10.22,9.85,0,0,0,0,0,0,0,0
2021/10/15,13:03:50,10.23,9.93,9.98,9.86,0,0,0,0,0,0,0,0
2021/10/15,13:03:55,10.05,9.85,10.23,9.87,0,0,0,0,0,0,0,0
2021/10/15,13:04:00,9.9,10.03,10.54,9.96,0,0,0,0,0,0,0,0
2021/10/15,13:04:05,10.05,10.14,10.32,9.95,0,0,0,0,0,0,0,0
2021/10/15,13:04:10,10.15,10.03,10.32,9.95,0,0,0,0,0,0,0,0
2021/10/15,13:04:15,10.14,10.03,10.1,9.96,0,0,0,0,0,0,0,0
2021/10/15,13:04:20,9.96,10.03,10.33,9.96,0,0,0,0,0,0,0,0
2021/10/15,13:04:25,10.14,10.03,10.55,9.96,0,0,0,0,0,0,0,0
2021/10/15,13:04:30,10.14,10.06,10.32,9.95,0,0,0,0,0,0,0,0
2021/10/15,13:04:35,10.33,10.03,10.06,9.95,0,0,0,0,0,0,0,0
2021/10/15,13:04:40,10.13,9.99,10.33,9.97,0,0,0,0,0,0,0,0
2021/10/15,13:04:45,9.92,10.13,10.68,10.06,0,0,0,0,0,0,0,0
2021/10/15,13:04:50,10.14,10.14,10.42,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:04:55,10.33,10.12,10.14,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:00,10.14,10.06,10.42,10.06,0,0,0,0,0,0,0,0
2021/10/15,13:05:05,9.95,10.12,10.61,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:10,10.13,10.23,10.42,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:15,10.28,10.12,10.2,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:20,10.14,10.05,10.41,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:25,9.95,10.12,10.42,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:30,10.21,10.12,10.43,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:35,10.39,10.1,10.24,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:40,10.21,10.09,10.41,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:45,10.2,10.1,10.41,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:50,10.21,10.1,10.63,10.05,0,0,0,0,0,0,0,0
2021/10/15,13:05:55,10.2,10.16,10.39,10.02,0,0,0,0,0,0,0,0
2021/10/15,13:06:00,10.19,10.2,10.49,10.14,0,0,0,0,0,0,0,0
2021/10/15,13:06:05,10.41,10.19,10.2,10.14,0,0,0,0,0,0,0,0
2021/10/15,13:06:10,10.17,10.14,10.49,10.15,0,0,0,0,0,0,0,0
2021/10/15,13:06:15,9.98,10.19,10.71,10.14,0,0,0,0,0,0,0,0
2021/10/15,13:06:20,10.17,10.22,10.49,10.12,0,0,0,0,0,0,0,0
2021/10/15,13:06:25,10.31,10.18,10.29,10.12,0,0,0,0,0,0,0,0
2021/10/15,13:06:30,10.16,10.15,10.47,10.14,0,0,0,0,0,0,0,0
2021/10/15,13:06:35,9.92,10.18,10.71,10.12,0,0,0,0,0,0,0,0
2021/10/15,13:06:40,10.14,10.25,10.47,10.12,0,0,0,0,0,0,0,0
2021/10/15,13:06:45,10.14,10.25,10.47,10.09,0,0,0,0,0,0,0,0
2021/10/15,13:06:50,10.4,10.16,10.29,10.11,0,0,0,0,0,0,0,0
2021/10/15,13:06:55,10.23,10.12,10.45,10.11,0,0,0,0,0,0,0,0
2021/10/15,13:07:00,10.05,10.16,10.67,10.09,0,0,0,0,0,0,0,0
2021/10/15,13:07:05,10.22,10.25,10.45,10.08,0,0,0,0,0,0,0,0
2021/10/15,13:07:10,10.38,10.25,10.29,10.19,0,0,0,0,0,0,0,0
2021/10/15,13:07:15,10.22,10.18,10.54,10.21,0,0,0,0,0,0,0,0
2021/10/15,13:07:20,10.14,10.25,10.75,10.18,0,0,0,0,0,0,0,0
2021/10/15,13:07:25,10.3,10.36,10.53,10.17,0,0,0,0,0,0,0,0
2021/10/15,13:07:30,10.48,10.25,10.29,10.18,0,0,0,0,0,0,0,0
2021/10/15,13:07:35,10.28,10.11,10.53,10.18,0,0,0,0,0,0,0,0
2021/10/15,13:07:40,10.08,10.24,10.7,10.18,0,0,0,0,0,0,0,0
2021/10/15,13:07:45,10.26,10.25,10.5,10.15,0,0,0,0,0,0,0,0
2021/10/15,13:07:50,10.46,10.32,10.35,10.25,0,0,0,0,0,0,0,0
2021/10/15,13:07:55,10.26,10.28,10.6,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:08:00,10.08,10.31,10.82,10.25,0,0,0,0,0,0,0,0
2021/10/15,13:08:05,10.25,10.41,10.58,10.24,0,0,0,0,0,0,0,0
2021/10/15,13:08:10,10.43,10.3,10.34,10.23,0,0,0,0,0,0,0,0
2021/10/15,13:08:15,10.22,10.23,10.57,10.24,0,0,0,0,0,0,0,0
2021/10/15,13:08:20,10.07,10.3,10.76,10.23,0,0,0,0,0,0,0,0
2021/10/15,13:08:25,10.21,10.35,10.57,10.21,0,0,0,0,0,0,0,0
2021/10/15,13:08:30,10.39,10.28,10.31,10.21,0,0,0,0,0,0,0,0
2021/10/15,13:08:35,10.19,10.27,10.46,10.21,0,0,0,0,0,0,0,0
2021/10/15,13:08:40,10.28,10.27,10.3,10.2,0,0,0,0,0,0,0,0
2021/10/15,13:08:45,10.5,10.27,10.24,10.2,0,0,0,0,0,0,0,0
2021/10/15,13:08:50,10.42,10.27,10.54,10.2,0,0,0,0,0,0,0,0
2021/10/15,13:08:55,10.25,10.41,10.63,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:09:00,10.25,10.42,10.63,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:09:05,10.24,10.41,10.62,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:09:10,10.55,10.33,10.31,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:09:15,10.31,10.27,10.62,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:09:20,10.13,10.3,10.62,10.26,0,0,0,0,0,0,0,0
2021/10/15,13:09:25,10.3,10.33,10.6,10.25,0,0,0,0,0,0,0,0
2021/10/15,13:09:30,10.38,10.4,10.69,10.35,0,0,0,0,0,0,0,0
2021/10/15,13:09:35,10.27,10.3,10.69,10.35,0,0,0,0,0,0,0,0
2021/10/15,13:09:40,10.08,10.37,10.97,10.33,0,0,0,0,0,0,0,0
2021/10/15,13:09:45,10.27,10.47,10.66,10.32,0,0,0,0,0,0,0,0
2021/10/15,13:09:50,10.45,10.37,10.65,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:09:55,10.25,10.37,10.65,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:10:00,10.08,10.37,10.83,10.29,0,0,0,0,0,0,0,0
2021/10/15,13:10:05,10.23,10.43,10.62,10.29,0,0,0,0,0,0,0,0
2021/10/15,13:10:10,10.38,10.35,10.61,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:10:15,10.3,10.3,10.62,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:10:20,10.13,10.33,10.61,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:10:25,10.29,10.33,10.59,10.25,0,0,0,0,0,0,0,0
2021/10/15,13:10:30,10.44,10.3,10.4,10.25,0,0,0,0,0,0,0,0
2021/10/15,13:10:35,10.26,10.41,10.43,10.34,0,0,0,0,0,0,0,0
2021/10/15,13:10:40,10.25,10.35,10.67,10.34,0,0,0,0,0,0,0,0
2021/10/15,13:10:45,10.24,10.39,10.86,10.32,0,0,0,0,0,0,0,0
2021/10/15,13:10:50,10.39,10.38,10.47,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:10:55,10.22,10.34,10.65,10.31,0,0,0,0,0,0,0,0
2021/10/15,13:11:00,10,10.35,10.64,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:11:05,10.21,10.35,10.63,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:11:10,10.21,10.34,10.63,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:11:15,10.18,10.31,10.61,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:11:20,10.03,10.32,10.79,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:11:25,10.25,10.36,10.58,10.25,0,0,0,0,0,0,0,0
2021/10/15,13:11:30,10.43,10.3,10.49,10.24,0,0,0,0,0,0,0,0
2021/10/15,13:11:35,10.24,10.34,10.67,10.34,0,0,0,0,0,0,0,0
2021/10/15,13:11:40,10.08,10.38,10.89,10.33,0,0,0,0,0,0,0,0
2021/10/15,13:11:45,10.19,10.44,10.66,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:11:50,10.49,10.37,10.34,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:11:55,10.29,10.26,10.63,10.29,0,0,0,0,0,0,0,0
2021/10/15,13:12:00,10.09,10.36,10.91,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:12:05,10.23,10.51,10.72,10.35,0,0,0,0,0,0,0,0
2021/10/15,13:12:10,10.41,10.41,10.48,10.37,0,0,0,0,0,0,0,0
2021/10/15,13:12:15,10.23,10.37,10.7,10.37,0,0,0,0,0,0,0,0
2021/10/15,13:12:20,10,10.4,10.97,10.33,0,0,0,0,0,0,0,0
2021/10/15,13:12:25,10.19,10.41,10.68,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:12:30,10.4,10.39,10.39,10.32,0,0,0,0,0,0,0,0
2021/10/15,13:12:35,10.19,10.32,10.66,10.32,0,0,0,0,0,0,0,0
2021/10/15,13:12:40,10.01,10.36,10.87,10.29,0,0,0,0,0,0,0,0
2021/10/15,13:12:45,10.16,10.39,10.64,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:12:50,10.33,10.35,10.32,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:12:55,10.22,10.33,10.62,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:13:00,10.22,10.41,10.74,10.36,0,0,0,0,0,0,0,0
2021/10/15,13:13:05,10.21,10.39,10.68,10.32,0,0,0,0,0,0,0,0
2021/10/15,13:13:10,10.18,10.39,10.46,10.32,0,0,0,0,0,0,0,0
2021/10/15,13:13:15,10.15,10.39,10.67,10.32,0,0,0,0,0,0,0,0
2021/10/15,13:13:20,10.14,10.41,10.65,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:13:25,10.43,10.35,10.38,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:13:30,10.21,10.3,10.63,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:13:35,10.03,10.44,10.95,10.37,0,0,0,0,0,0,0,0
2021/10/15,13:13:40,10.19,10.52,10.71,10.36,0,0,0,0,0,0,0,0
2021/10/15,13:13:45,10.38,10.41,10.42,10.34,0,0,0,0,0,0,0,0
2021/10/15,13:13:50,10.13,10.36,10.69,10.34,0,0,0,0,0,0,0,0
2021/10/15,13:13:55,9.96,10.38,10.91,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:14:00,10.12,10.4,10.66,10.29,0,0,0,0,0,0,0,0
2021/10/15,13:14:05,10.3,10.36,10.41,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:14:10,10.08,10.29,10.64,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:14:15,10.08,10.33,10.84,10.27,0,0,0,0,0,0,0,0
2021/10/15,13:14:20,10.16,10.38,10.6,10.23,0,0,0,0,0,0,0,0
2021/10/15,13:14:25,10.13,10.3,10.36,10.24,0,0,0,0,0,0,0,0
2021/10/15,13:14:30,10.11,10.32,10.69,10.35,0,0,0,0,0,0,0,0
2021/10/15,13:14:35,10.11,10.43,10.68,10.32,0,0,0,0,0,0,0,0
2021/10/15,13:14:40,10.24,10.36,10.5,10.3,0,0,0,0,0,0,0,0
2021/10/15,13:14:45,10.08,10.32,10.64,10.28,0,0,0,0,0,0,0,0
2021/10/15,13:14:50,9.87,10.36,10.83,10.26,0,0,0,0,0,0,0,0
2021/10/15,13:14:55,10.04,10.37,10.62,10.25,0,0,0,0,0,0,0,0
2021/10/15,13:15:00,10.22,10.32,10.37,10.25,0,0,0,0,0,0,0,0
2021/10/15,13:15:05,10.01,10.26,10.59,10.25,0,0,0,0,0,0,0,0
